,y_true,y_pred
157,1.0,0.48907855
158,1.0,0.5217675
159,1.0,0.45831028
160,1.0,0.51397246
161,1.0,0.5459469
162,1.0,0.45959365
163,1.0,0.49523282
164,1.0,0.47660953
165,1.0,0.78145075
166,1.0,0.51550764
167,1.0,0.5177144
168,1.0,0.53239226
169,1.0,0.49265963
170,1.0,0.49950132
171,1.0,0.44760975
172,1.0,0.5560526
173,1.0,0.4858207
174,1.0,0.5054996
175,1.0,0.5149035
176,1.0,0.4682416
177,1.0,0.49963477
178,1.0,0.47267285
179,1.0,0.4858726
180,1.0,0.54669374
181,1.0,0.5088855
182,1.0,0.5013937
183,1.0,0.56075823
184,1.0,0.57105654
185,1.0,0.45084554
186,1.0,0.5240999
187,1.0,0.54027146
188,1.0,0.43483707
189,1.0,0.7529018
190,1.0,0.5350761
191,1.0,0.6033631
192,1.0,0.8354593
193,1.0,0.54388064
194,1.0,0.46100098
195,1.0,0.49371442
196,1.0,0.47631553
197,1.0,0.46807823
198,1.0,0.43495825
199,1.0,0.5302757
200,1.0,0.611041
201,1.0,0.54618543
202,1.0,0.6163864
203,1.0,0.73733765
204,1.0,0.613537
205,1.0,0.5578482
206,1.0,0.5997928
207,1.0,0.62338996
208,1.0,0.67848015
209,1.0,0.7297814
210,1.0,0.5396602
211,1.0,0.4876619
212,1.0,0.44720992
213,1.0,0.4437522
214,1.0,0.44995812
215,1.0,0.4469717
216,1.0,0.5172067
217,1.0,0.84892637
218,1.0,0.50623
219,1.0,0.55019563
220,1.0,0.64004034
221,1.0,0.41941693
222,1.0,0.61105037
223,1.0,0.46450752
224,1.0,0.4895667
225,1.0,0.5785326
226,1.0,0.48897952
227,1.0,0.40849578
228,1.0,0.7448423
229,1.0,0.47896224
230,1.0,0.83520985
231,1.0,0.5753733
232,1.0,0.5791495
233,1.0,0.5195565
234,1.0,0.5141023
235,1.0,0.62430334
236,1.0,0.58783925
237,1.0,0.5467822
238,1.0,0.52887535
239,1.0,0.9054817
240,1.0,0.49424505
241,1.0,0.584567
242,1.0,0.4952783
243,1.0,0.47491834
244,1.0,0.47728792
245,1.0,0.46306306
246,1.0,0.5201971
247,1.0,0.47650465
248,1.0,0.5121392
249,1.0,0.5562843
250,1.0,0.51128834
251,1.0,0.4602647
252,1.0,0.6346671
253,1.0,0.48691264
254,1.0,0.48334488
255,1.0,0.59481394
256,1.0,0.5134877
257,1.0,0.44749096
258,1.0,0.4989916
259,1.0,0.52270097
260,1.0,0.4961252
261,1.0,0.58837086
262,1.0,0.5180564
263,1.0,0.48921597
264,1.0,0.5235352
265,1.0,0.4953471
266,1.0,0.83622146
267,1.0,0.693694
268,1.0,0.8722374
269,1.0,0.81848764
270,1.0,0.49072418
271,1.0,0.44000015
272,1.0,0.44912183
273,1.0,0.59501547
274,1.0,0.50752884
275,1.0,0.6637738
276,1.0,0.7322625
277,1.0,0.50103277
278,1.0,0.55627376
279,1.0,0.53481877
280,1.0,0.70924115
281,1.0,0.58068204
282,1.0,0.7877185
283,1.0,0.5009585
284,1.0,0.44072297
285,1.0,0.48152006
286,1.0,0.4325801
287,1.0,0.73000276
288,1.0,0.5551288
289,1.0,0.44566128
290,1.0,0.49531043
291,1.0,0.5526107
292,1.0,0.57108843
293,1.0,0.5949852
294,1.0,0.6479295
295,1.0,0.47833872
296,1.0,0.6823607
297,1.0,0.51583576
298,1.0,0.82722205
299,1.0,0.5006362
300,1.0,0.7342552
301,1.0,0.53006554
302,1.0,0.441931
303,1.0,0.44329688
304,1.0,0.47494802
305,1.0,0.5016659
306,1.0,0.45962366
307,1.0,0.5073422
308,1.0,0.4393467
309,1.0,0.5656384
310,1.0,0.58343166
311,1.0,0.95371944
312,1.0,0.48299617
313,1.0,0.51281905
314,1.0,0.47109717
315,1.0,0.72069246
316,1.0,0.49323416
317,1.0,0.767137
318,1.0,0.56819934
319,1.0,0.48047855
320,1.0,0.6147465
321,1.0,0.47455585
322,1.0,0.5155921
323,1.0,0.86450016
324,1.0,0.4573177
325,1.0,0.52557135
326,1.0,0.47637147
327,1.0,0.8074065
328,1.0,0.7300546
329,1.0,0.49394065
330,1.0,0.49679747
331,1.0,0.5174004
332,1.0,0.48640987
333,1.0,0.5603647
334,1.0,0.4647578
335,1.0,0.5715314
336,1.0,0.9246601
337,1.0,0.46431687
338,1.0,0.4687846
339,1.0,0.7489303
340,1.0,0.48025554
341,1.0,0.47531977
342,1.0,0.73783356
343,1.0,0.47508085
344,1.0,0.5392655
345,1.0,0.53452164
346,1.0,0.47394758
347,1.0,0.433134
348,1.0,0.50703865
349,1.0,0.45577702
350,1.0,0.49043527
351,1.0,0.5426883
352,1.0,0.49045599
353,1.0,0.4476587
354,1.0,0.6470267
355,1.0,0.52579266
356,1.0,0.49618003
357,1.0,0.55154943
358,1.0,0.5334004
359,1.0,0.4472951
360,1.0,0.5580527
361,1.0,0.6055887
362,1.0,0.6560606
363,1.0,0.50434756
364,1.0,0.4821484
365,1.0,0.43387192
366,1.0,0.54778427
367,1.0,0.6549706
368,1.0,0.4928613
369,1.0,0.5536237
370,1.0,0.4900756
371,1.0,0.67461413
372,1.0,0.5004907
373,1.0,0.60436445
374,1.0,0.4664357
375,1.0,0.48719352
376,1.0,0.4501282
377,1.0,0.5026541
378,1.0,0.57639784
379,1.0,0.53042114
380,1.0,0.7672502
381,1.0,0.4753654
382,1.0,0.49572554
383,1.0,0.6732988
384,1.0,0.86743885
385,1.0,0.466231
386,1.0,0.50831896
387,1.0,0.4555787
388,1.0,0.53021413
389,1.0,0.571173
390,1.0,0.49826166
391,1.0,0.4718756
392,1.0,0.48807627
393,1.0,0.46079382
394,1.0,0.55037886
395,1.0,0.5160623
396,1.0,0.5408027
397,1.0,0.5666807
398,1.0,0.4798618
399,1.0,0.48348016
400,1.0,0.42409495
401,1.0,0.44559464
402,1.0,0.4886761
403,1.0,0.49438465
404,1.0,0.733967
405,1.0,0.46983853
406,1.0,0.47519857
407,1.0,0.54362595
408,1.0,0.4706017
409,1.0,0.48380896
410,1.0,0.5279154
411,1.0,0.5211118
412,1.0,0.52138424
413,1.0,0.5469433
414,1.0,0.46055046
415,1.0,0.45686898
416,1.0,0.5121327
417,1.0,0.51035637
418,1.0,0.5010121
419,1.0,0.4659923
420,1.0,0.87580585
421,1.0,0.46868226
422,1.0,0.56189996
423,1.0,0.47672778
424,1.0,0.49320638
425,1.0,0.52093804
426,1.0,0.5708477
427,1.0,0.4788449
428,1.0,0.7514608
429,1.0,0.48187295
430,1.0,0.75046736
431,1.0,0.49862447
432,1.0,0.48471457
433,1.0,0.5203771
434,1.0,0.45184797
435,1.0,0.90484655
436,1.0,0.4936888
437,1.0,0.79545015
438,1.0,0.76504225
439,1.0,0.49753976
440,1.0,0.6014692
441,1.0,0.52083474
442,1.0,0.7715554
443,1.0,0.47984615
444,1.0,0.81867737
445,1.0,0.458979
446,1.0,0.68735373
447,1.0,0.5480507
448,1.0,0.518701
449,1.0,0.70912075
450,1.0,0.5041179
451,1.0,0.58086705
452,1.0,0.4551668
453,1.0,0.8197946
454,1.0,0.49816248
455,1.0,0.8320159
456,1.0,0.5461685
457,1.0,0.52016044
458,1.0,0.5597927
459,1.0,0.7708842
460,1.0,0.47423396
461,1.0,0.539999
462,1.0,0.562668
463,1.0,0.6175317
464,1.0,0.55282
465,1.0,0.54908705
466,1.0,0.72377557
467,1.0,0.4580618
468,1.0,0.46276796
469,1.0,0.49849322
470,1.0,0.6138827
471,1.0,0.5069708
472,1.0,0.49697724
473,1.0,0.76340085
474,1.0,0.487334
475,1.0,0.50275636
476,1.0,0.53306216
477,1.0,0.5327632
478,1.0,0.5213582
479,1.0,0.55942076
480,1.0,0.440488
481,1.0,0.55864847
482,1.0,0.4994306
483,1.0,0.62845975
484,1.0,0.51217294
485,1.0,0.5089122
486,1.0,0.47260627
487,1.0,0.5090434
488,1.0,0.48371908
489,1.0,0.50119233
490,1.0,0.57380277
491,1.0,0.5178939
492,1.0,0.50425243
493,1.0,0.4910651
494,1.0,0.44278958
495,1.0,0.4403491
496,1.0,0.46443006
497,1.0,0.5025639
498,1.0,0.4932934
499,1.0,0.6882176
500,1.0,0.6253764
501,1.0,0.4880515
502,1.0,0.56377023
503,1.0,0.46351674
504,1.0,0.7693209
505,1.0,0.47887957
506,1.0,0.5480363
507,1.0,0.4360971
508,1.0,0.49707147
509,1.0,0.9943364
510,1.0,0.6147522
511,1.0,0.46532091
512,1.0,0.46163568
513,1.0,0.50540656
514,1.0,0.84015495
515,1.0,0.6412751
516,1.0,0.7874428
517,1.0,0.6301837
518,1.0,0.48892462
519,1.0,0.47342682
520,1.0,0.44236493
521,1.0,0.7397971
522,1.0,0.46174693
523,1.0,0.45368734
524,1.0,0.77330434
525,1.0,0.61192876
526,1.0,0.57392865
527,1.0,0.5106288
528,1.0,0.44947892
529,1.0,0.70309466
530,1.0,0.5194346
531,1.0,0.472828
532,1.0,0.74358773
533,1.0,0.51347303
534,1.0,0.4773521
535,1.0,0.5575612
536,1.0,0.49886438
537,1.0,0.8032617
538,1.0,0.4568425
539,1.0,0.45252514
540,1.0,0.80995536
541,1.0,0.46175507
542,1.0,0.7355158
543,1.0,0.50891775
544,1.0,0.47368816
545,1.0,0.46687353
546,1.0,0.5203352
547,1.0,0.96634185
548,1.0,0.5027691
549,1.0,0.368022
550,1.0,0.7175492
551,1.0,0.5499854
552,1.0,0.4337777
553,1.0,0.42629686
554,1.0,0.60963404
555,1.0,0.609401
556,1.0,0.6699785
557,1.0,0.42549852
558,1.0,0.5520236
559,1.0,0.50033945
560,1.0,0.52093834
561,1.0,0.54903215
562,1.0,0.5309469
563,1.0,0.46512234
564,1.0,0.91531515
565,1.0,0.46977037
566,1.0,0.605448
567,1.0,0.6623312
568,1.0,0.4967825
569,1.0,0.49238896
570,1.0,0.46061254
571,1.0,0.45967364
572,1.0,0.60186243
573,1.0,0.6774011
574,1.0,0.45904496
575,1.0,0.4968424
576,1.0,0.70168585
577,1.0,0.50299567
578,1.0,0.67789626
579,1.0,0.64272255
580,1.0,0.5047826
581,1.0,0.48216376
582,1.0,0.5768831
583,1.0,0.6694107
584,1.0,0.4847874
585,1.0,0.4558386
586,1.0,0.6328879
587,1.0,0.55343264
588,1.0,0.53620285
589,1.0,0.5289314
590,1.0,0.48792565
591,1.0,0.54827344
592,1.0,0.63996357
593,1.0,0.48778197
594,1.0,0.9523462
595,1.0,0.4834685
596,1.0,0.5145537
597,1.0,0.5409411
598,1.0,0.53618294
599,1.0,0.4807234
600,1.0,0.5317921
601,1.0,0.48798552
602,1.0,0.51229805
603,1.0,0.5590856
604,1.0,0.51419604
605,1.0,0.49288616
606,1.0,0.5263847
607,1.0,0.52805424
608,1.0,0.5223422
609,1.0,0.45316225
610,1.0,0.49413583
611,1.0,0.53252727
612,1.0,0.519806
613,1.0,0.47316447
614,1.0,0.59004766
615,1.0,0.53749484
616,1.0,0.46455145
617,1.0,0.9678649
618,1.0,0.45230892
619,1.0,0.534384
620,1.0,0.5448363
621,1.0,0.46063745
622,1.0,0.4267455
623,1.0,0.47685495
624,1.0,0.47831967
625,1.0,0.45741308
626,1.0,0.6914806
627,1.0,0.4568156
628,1.0,0.6774197
629,1.0,0.5302954
630,1.0,0.481736
631,1.0,0.91724044
632,1.0,0.5234112
633,1.0,0.50400496
634,1.0,0.58503497
635,1.0,0.57131165
636,1.0,0.49894246
637,1.0,0.567242
638,1.0,0.448787
639,1.0,0.6542235
640,1.0,0.5644813
641,1.0,0.43391034
642,1.0,0.514431
643,1.0,0.48471704
644,1.0,0.42189586
645,1.0,0.56341887
646,1.0,0.7546287
647,1.0,0.57610774
648,1.0,0.7635406
649,1.0,0.4953204
650,1.0,0.8228178
651,1.0,0.48431507
652,1.0,0.5025518
653,1.0,0.46644714
654,1.0,0.92539996
655,1.0,0.5704402
656,1.0,0.51984996
657,1.0,0.7706934
658,1.0,0.5290551
659,1.0,0.4998173
660,1.0,0.57858115
661,1.0,0.5499601
662,1.0,0.54535246
663,1.0,0.5055798
664,1.0,0.50722975
665,1.0,0.4906317
666,1.0,0.50565267
667,1.0,0.5367104
668,1.0,0.77632445
669,1.0,0.47887835
670,1.0,0.51994383
671,1.0,0.47215787
672,1.0,0.46908155
673,1.0,0.42298782
674,1.0,0.5635647
675,1.0,0.47789523
676,1.0,0.5059521
677,1.0,0.44608742
678,1.0,0.53323305
679,1.0,0.6346378
680,1.0,0.6428556
681,1.0,0.68900126
682,1.0,0.46621093
683,1.0,0.44107166
684,1.0,0.50408024
685,1.0,0.62330383
686,1.0,0.5580284
687,1.0,0.6074976
688,1.0,0.88637036
689,1.0,0.462623
690,1.0,0.82014215
691,1.0,0.6906813
692,1.0,0.89715046
693,1.0,0.60404503
694,1.0,0.4955832
695,1.0,0.49273
696,1.0,0.49546763
697,1.0,0.50806457
698,1.0,0.47023886
699,1.0,0.65656173
700,1.0,0.64062667
701,1.0,0.50338304
702,1.0,0.5002201
703,1.0,0.55034304
704,1.0,0.4458971
705,1.0,0.5106163
706,1.0,0.48524904
707,1.0,0.48401672
708,1.0,0.43307486
709,1.0,0.54532474
710,1.0,0.52367115
711,1.0,0.47903627
712,1.0,0.8266362
713,1.0,0.49817327
714,1.0,0.9533367
715,1.0,0.48468745
716,1.0,0.5508124
717,1.0,0.5983241
718,1.0,0.63136375
719,1.0,0.4845524
720,1.0,0.43812832
721,1.0,0.49876103
722,1.0,0.5844961
723,1.0,0.5142807
724,1.0,0.48176634
725,1.0,0.53208154
726,1.0,0.49002394
727,1.0,0.52953506
728,1.0,0.60691345
729,1.0,0.5414825
730,1.0,0.51319855
731,1.0,0.52645546
732,1.0,0.83919734
733,1.0,0.48289308
734,1.0,0.6301107
735,1.0,0.50723994
736,1.0,0.5985522
737,1.0,0.5264437
738,1.0,0.5111203
739,1.0,0.5151471
740,1.0,0.45701605
741,1.0,0.49972472
742,1.0,0.6657371
743,1.0,0.61382
744,1.0,0.52420425
745,1.0,0.63878655
746,1.0,0.48383036
747,1.0,0.48266575
748,1.0,0.49385458
749,1.0,0.6563328
750,1.0,0.5837663
751,1.0,0.6418161
752,1.0,0.9359051
753,1.0,0.5415287
754,1.0,0.5841585
755,1.0,0.60224044
756,1.0,0.5489193
757,1.0,0.53992474
758,1.0,0.6261587
759,1.0,0.50754786
760,1.0,0.4908957
761,1.0,0.49347445
762,1.0,0.53131264
763,1.0,0.47795025
764,1.0,0.4732595
765,1.0,0.69563484
766,1.0,0.49461627
767,1.0,0.5075243
768,1.0,0.6336375
769,1.0,0.5477627
770,1.0,0.5219732
771,1.0,0.49416465
772,1.0,0.49023265
773,1.0,0.6059741
774,1.0,0.4882348
775,1.0,0.51962715
776,1.0,0.5049923
777,1.0,0.51755065
778,1.0,0.5433412
779,1.0,0.49500474
780,1.0,0.47234434
781,1.0,0.65008914
782,1.0,0.54624295
783,1.0,0.4766331
784,1.0,0.7724501
785,1.0,0.68326044
786,1.0,0.46954083
787,1.0,0.5987698
788,1.0,0.45642522
789,1.0,0.6177192
790,1.0,0.6528889
791,1.0,0.5255552
792,1.0,0.48149246
793,1.0,0.53180337
794,1.0,0.5079498
795,1.0,0.48844755
796,1.0,0.46363717
797,1.0,0.61103857
798,1.0,0.84293133
799,1.0,0.45456827
800,1.0,0.47216
801,1.0,0.49007174
802,1.0,0.50380325
803,1.0,0.5741571
804,1.0,0.42666292
805,1.0,0.49008057
806,1.0,0.546042
807,1.0,0.61738074
808,1.0,0.6479447
809,1.0,0.6188722
810,1.0,0.4611489
811,1.0,0.4983223
812,1.0,0.45888186
813,1.0,0.68412185
814,1.0,0.7553543
815,1.0,0.5036751
816,1.0,0.5805519
817,1.0,0.45101997
818,1.0,0.62497294
819,1.0,0.48837122
820,1.0,0.64082164
821,1.0,0.45938736
822,1.0,0.58755934
823,1.0,0.5152756
824,1.0,0.5111323
825,1.0,0.46774876
826,1.0,0.46390632
827,1.0,0.59824175
828,1.0,0.53645706
829,1.0,0.94824696
830,1.0,0.557632
831,1.0,0.46837917
832,1.0,0.79663545
833,1.0,0.5264268
834,1.0,0.6095054
835,1.0,0.56484103
836,1.0,0.55140686
837,1.0,0.45741072
838,1.0,0.42704836
839,1.0,0.44849566
840,1.0,0.5682938
841,1.0,0.5541921
842,1.0,0.48556402
843,1.0,0.61175734
844,1.0,0.56332695
845,1.0,0.53186554
846,1.0,0.44135138
847,1.0,0.49497578
848,1.0,0.5161196
849,1.0,0.49140593
850,1.0,0.49982274
851,1.0,0.5990853
852,1.0,0.54457206
853,1.0,0.5025227
854,1.0,0.972249
855,1.0,0.7012442
856,1.0,0.47460493
857,1.0,0.5632664
858,1.0,0.52282095
859,1.0,0.5054891
860,1.0,0.523707
861,1.0,0.48964027
862,1.0,0.5178213
863,1.0,0.47440222
864,1.0,0.46644068
865,1.0,0.4724396
866,1.0,0.4574316
867,1.0,0.54782814
868,1.0,0.64567864
869,1.0,0.5156071
870,1.0,0.48017493
871,1.0,0.49674192
872,1.0,0.8104689
873,1.0,0.45027477
874,1.0,0.45490932
875,1.0,0.44850385
876,1.0,0.51371235
877,1.0,0.5108467
878,1.0,0.48044136
879,1.0,0.45427242
880,1.0,0.51889026
881,1.0,0.5637872
882,1.0,0.52885836
883,1.0,0.7193781
884,1.0,0.65216726
885,1.0,0.46131524
886,1.0,0.7387384
887,1.0,0.51174533
888,1.0,0.5062008
889,1.0,0.6532905
890,1.0,0.795885
891,1.0,0.45183423
892,1.0,0.47414792
893,1.0,0.8339048
894,1.0,0.5364393
895,1.0,0.66384697
896,1.0,0.46198127
897,1.0,0.5195013
898,1.0,0.5351199
899,1.0,0.47418568
900,1.0,0.5232008
901,1.0,0.5541235
902,1.0,0.50853556
903,1.0,0.55377054
904,1.0,0.58182585
905,1.0,0.5067424
906,1.0,0.46606454
907,1.0,0.5425705
908,1.0,0.43396735
909,1.0,0.5018964
910,1.0,0.49750116
911,1.0,0.52313024
912,1.0,0.5207357
913,1.0,0.50795084
914,1.0,0.46211952
915,1.0,0.7617162
916,1.0,0.46162933
917,1.0,0.6584445
918,1.0,0.5129281
919,1.0,0.43641979
920,1.0,0.6547108
921,1.0,0.4550976
922,1.0,0.48229063
923,1.0,0.5337441
924,1.0,0.73913145
925,1.0,0.53458816
926,1.0,0.53895646
927,1.0,0.63608456
928,1.0,0.60505706
929,1.0,0.62397116
930,1.0,0.56347114
931,1.0,0.54151446
932,1.0,0.54381037
933,1.0,0.449103
934,1.0,0.6729059
935,1.0,0.47261354
936,1.0,0.55270416
937,1.0,0.56168807
938,1.0,0.53963035
939,1.0,0.5593485
940,1.0,0.50763834
941,1.0,0.4896678
942,1.0,0.51714414
943,1.0,0.5097344
944,1.0,0.7006079
945,1.0,0.5349577
946,1.0,0.5975954
947,1.0,0.48231885
948,1.0,0.7939713
949,1.0,0.48890725
950,1.0,0.4940298
951,1.0,0.84379387
952,1.0,0.44690514
953,1.0,0.9007669
954,1.0,0.536934
955,1.0,0.4932935
956,1.0,0.7856372
957,1.0,0.4843996
958,1.0,0.45551518
959,1.0,0.50031114
960,1.0,0.53958535
961,1.0,0.5131321
962,1.0,0.46583027
963,1.0,0.5208191
964,1.0,0.5108147
965,1.0,0.42476916
966,1.0,0.5042427
967,1.0,0.67267144
968,1.0,0.5235693
969,1.0,0.45682117
970,1.0,0.45541012
971,1.0,0.5956672
972,1.0,0.47034347
973,1.0,0.55415106
974,1.0,0.5315221
975,1.0,0.44064704
976,1.0,0.6825894
977,1.0,0.458292
978,1.0,0.4215825
979,1.0,0.43867773
980,1.0,0.5026832
981,1.0,0.65787214
982,1.0,0.462502
983,1.0,0.93257385
984,1.0,0.61180073
985,1.0,0.39959025
986,1.0,0.4594999
987,1.0,0.53466845
988,1.0,0.49639836
989,1.0,0.43394867
990,1.0,0.610207
991,1.0,0.5318258
992,1.0,0.78310186
993,1.0,0.5453079
994,1.0,0.5288755
995,1.0,0.54917645
996,1.0,0.4485972
997,1.0,0.45589072
998,1.0,0.48360375
999,1.0,0.5082281
1000,1.0,0.5526339
1001,1.0,0.7939407
1002,1.0,0.6637913
1003,1.0,0.5073839
1004,1.0,0.7004975
1005,1.0,0.4642708
1006,1.0,0.5125236
1007,1.0,0.4646813
1008,1.0,0.55510235
1009,1.0,0.48341364
1010,1.0,0.4706925
1011,1.0,0.5172103
1012,1.0,0.44048598
1013,1.0,0.4872463
1014,1.0,0.45969686
1015,1.0,0.6484923
1016,1.0,0.5339931
1017,1.0,0.47249052
1018,1.0,0.8140439
1019,1.0,0.4685279
1020,1.0,0.4357125
1021,1.0,0.78283733
1022,1.0,0.5799585
1023,1.0,0.5266466
1024,1.0,0.6505845
1025,1.0,0.47893775
1026,1.0,0.64237094
1027,1.0,0.49620116
1028,1.0,0.4887295
1029,1.0,0.5439131
1030,1.0,0.5179003
1031,1.0,0.5961531
1032,1.0,0.60834944
1033,1.0,0.47421837
1034,1.0,0.6151645
1035,1.0,0.5471964
1036,1.0,0.49928916
1037,1.0,0.48387074
1038,1.0,0.84750885
1039,1.0,0.44211656
1040,1.0,0.45374146
1041,1.0,0.53441817
1042,1.0,0.9233979
1043,1.0,0.41719615
1044,1.0,0.51070577
1045,1.0,0.5159332
1046,1.0,0.4479352
1047,1.0,0.6149891
1048,1.0,0.4534016
1049,1.0,0.49235773
1050,1.0,0.4850311
1051,1.0,0.5591794
1052,1.0,0.7137883
1053,1.0,0.6170808
1054,1.0,0.47297806
1055,1.0,0.6431314
1056,1.0,0.4827577
1057,1.0,0.5306658
1058,1.0,0.4342713
1059,1.0,0.6989003
1060,1.0,0.67129344
1061,1.0,0.49514407
1062,1.0,0.528216
1063,1.0,0.53969395
1064,1.0,0.53845924
1065,1.0,0.6361304
1066,1.0,0.43641987
1067,1.0,0.8514274
1068,1.0,0.5109968
1069,1.0,0.48713386
1070,1.0,0.85093313
1071,1.0,0.46658108
1072,1.0,0.73849833
1073,1.0,0.44013312
1074,1.0,0.5321521
1075,1.0,0.57806456
1076,1.0,0.69972026
1077,1.0,0.6417098
1078,1.0,0.5375424
1079,1.0,0.70353746
1080,1.0,0.44932297
1081,1.0,0.4582174
1082,1.0,0.52894604
1083,1.0,0.48456243
1084,1.0,0.5625929
1085,1.0,0.48530704
1086,1.0,0.48041275
1087,1.0,0.49111757
1088,1.0,0.543166
1089,1.0,0.5840615
1090,1.0,0.56930023
1091,1.0,0.68968475
1092,1.0,0.49239138
1093,1.0,0.4748169
1094,1.0,0.48898408
1095,1.0,0.5975526
1096,1.0,0.44675282
1097,1.0,0.44803923
1098,1.0,0.55835795
1099,1.0,0.605609
1100,1.0,0.6008114
1101,1.0,0.52207613
1102,1.0,0.5245786
1103,1.0,0.44043505
1104,1.0,0.5398403
1105,1.0,0.50716966
1106,1.0,0.49118903
1107,1.0,0.44192398
1108,1.0,0.6543916
1109,1.0,0.5080593
1110,1.0,0.52513194
1111,1.0,0.5724401
1112,1.0,0.49111387
1113,1.0,0.59475327
1114,1.0,0.50268227
1115,1.0,0.5767081
1116,1.0,0.46517754
1117,1.0,0.4878829
1118,1.0,0.46170688
1119,1.0,0.670683
1120,1.0,0.5479978
1121,1.0,0.5910853
1122,1.0,0.49676347
1123,1.0,0.506681
1124,1.0,0.48305002
1125,1.0,0.5923967
1126,1.0,0.45471275
1127,1.0,0.5536571
1128,1.0,0.4519991
1129,1.0,0.5198406
1130,1.0,0.53801197
1131,1.0,0.55623794
1132,1.0,0.5621951
1133,1.0,0.63734543
1134,1.0,0.5117101
1135,1.0,0.50728756
1136,1.0,0.4819952
1137,1.0,0.6193562
1138,1.0,0.94293374
1139,1.0,0.4521902
1140,1.0,0.5094765
1141,1.0,0.48603544
1142,1.0,0.46014363
1143,1.0,0.5263003
1144,1.0,0.62902385
1145,1.0,0.4820322
1146,1.0,0.5043966
1147,1.0,0.6420466
1148,1.0,0.51189387
1149,1.0,0.4719725
1150,1.0,0.51674056
1151,1.0,0.53738755
1152,1.0,0.5079646
1153,1.0,0.64028287
1154,1.0,0.5105357
1155,1.0,0.49993974
