,y_true,y_pred_neg,y_pred_hyp,y_pred_hol
105,1,-2.33079,2.1039603,-0.9442659
106,1,-2.3674939,1.9848481,-0.864108
107,2,-1.739994,-0.99354535,2.670431
108,1,-3.0675626,2.6924334,-0.88238
109,1,-2.4989097,1.7637879,-0.5481483
110,1,-2.9577217,2.232587,-0.5935082
111,1,-1.853606,1.6524863,-0.9281001
112,1,-1.0315113,1.2561822,-1.1174581
113,1,-1.8670486,0.8907468,-0.16356105
114,1,-0.058102906,0.4253171,-1.1296328
115,1,-3.102017,2.6241481,-0.7252319
116,2,-2.118872,-1.7439138,4.6739893
117,1,-2.3921208,1.9342363,-0.752002
118,1,-3.2218602,3.0053077,-0.97998035
119,1,-2.406553,2.1826718,-0.98919404
120,1,-3.1521513,2.5716558,-0.67928374
121,2,1.4287645,-1.9716126,1.0983003
122,1,-2.7118585,1.4787533,-0.09065946
123,1,-2.3078272,2.0304995,-0.8163042
124,2,-2.0388503,-1.1352348,3.2033026
125,1,-3.548263,3.2438848,-0.9261868
126,2,-2.8688688,-1.4507877,4.4557333
127,2,-2.3133965,-1.9731259,5.2783303
128,1,-2.8416998,2.5829222,-1.0165943
129,1,-2.339553,1.243943,-0.23685747
130,2,-0.48302513,-1.2724298,1.7835883
131,1,-2.1325758,1.533748,-0.66986376
132,2,-1.0386313,-1.4125134,2.9041598
133,1,-1.9912986,1.8162707,-0.9285337
134,2,-1.450326,-1.5958157,3.6955643
135,1,-1.7277274,-0.48094833,1.6871316
136,1,-2.8780754,1.9125143,-0.33752653
137,1,-2.237631,1.6864593,-0.6705531
138,1,-2.3907769,1.5429362,-0.4652826
139,1,-2.9964247,2.7054818,-0.9150421
140,1,-3.5216665,3.0879357,-0.7950768
141,1,-2.76195,2.14989,-0.58272517
142,1,-1.647407,1.2823073,-0.7745727
143,2,0.3158527,-1.6943939,1.9074146
144,1,-3.7171588,3.0617757,-0.61739236
145,2,-1.8661865,-0.8068805,2.2856505
146,1,-0.90048116,0.8822519,-1.0550967
147,1,-2.230709,1.1812488,-0.19187605
148,2,-2.475783,1.560628,-0.39943427
149,1,-1.3820822,1.2411239,-0.80050266
150,1,-3.1375587,2.9180307,-0.98784006
151,1,-0.8738127,0.9306359,-1.010814
152,1,-2.4071052,2.1659973,-0.8876633
153,1,-3.6800163,3.274015,-0.81695557
154,1,3.1071537,-1.8855348,-0.46771932
155,1,-3.8826418,2.186445,0.20969853
156,1,-3.9117317,3.4441097,-0.77590215
157,2,1.3708105,-1.7438797,0.7534043
158,1,-1.9449095,1.1837484,-0.45074713
159,1,-3.0707252,2.7788358,-0.9216757
160,1,-3.176057,2.2527509,-0.38845697
161,1,-3.4248796,2.9759753,-0.77655786
162,1,-2.6110344,2.16795,-0.7016074
163,1,-3.2368643,2.7687407,-0.76653725
164,1,0.4302801,-0.11816536,-0.7785598
165,1,-3.0828156,2.0737338,-0.3691842
166,1,-0.7640676,0.98165685,-0.9994207
167,1,-1.6450368,1.319399,-0.78503895
168,1,-3.7657177,2.2695308,0.12441743
169,1,-2.6320438,1.6637915,-0.2702573
170,2,-3.557625,2.9471118,-0.6014829
171,1,-2.2193024,2.0569205,-0.9649657
172,1,-1.3878758,-1.0765245,2.5121918
173,2,-2.5737886,-0.55375594,2.6167393
174,2,-1.7165833,-1.5825062,3.6185088
175,1,-3.9988809,3.5655382,-0.88369644
176,1,-2.1035044,1.8311642,-0.89542496
177,1,-2.2225056,1.4184265,-0.42816132
178,1,-2.6668205,1.9766976,-0.60161126
179,1,-2.5983455,2.142272,-0.7758168
180,2,-1.3855611,-1.5371569,3.2664113
181,1,-3.1710093,1.9308509,-0.17773607
182,1,-3.076523,2.5538166,-0.76607805
183,1,-1.9655172,1.7750527,-0.8878899
184,1,-2.5528748,2.2526534,-0.8434725
185,1,-3.4085565,3.062742,-0.88930756
186,1,-0.66035795,0.038391035,-0.1804777
187,2,-0.6835261,-1.5305533,2.7398071
188,2,-0.3417849,-1.5806657,2.2255943
189,1,-2.594174,2.366896,-0.96955526
190,1,-2.9763708,2.4976547,-0.84067875
191,2,-1.5862641,-0.8430649,2.0832067
192,1,-2.5596426,1.9521691,-0.5888403
193,1,0.13795575,0.050513614,-0.74453044
194,1,-3.445813,3.1876564,-1.0144985
195,1,-2.4508345,2.279582,-0.99638855
196,1,-3.2604568,2.7028275,-0.68993545
197,2,-1.7376323,-1.0678986,2.7731159
198,1,-2.0101397,1.7105631,-0.9185007
199,1,-2.0101697,1.333269,-0.5691915
200,2,-0.022942878,-1.7411935,2.384736
201,1,-3.0166793,2.8530033,-1.020708
202,1,-0.061391056,-0.046185464,-0.5479361
203,1,-2.7786021,2.5406828,-0.9697361
204,1,-2.843943,2.5714004,-0.9930955
205,2,-2.3580356,0.42883593,0.7918012
206,1,-3.1815176,2.6509335,-0.7009183
207,1,-3.2844558,2.805548,-0.7519389
208,1,-3.4473937,2.6973276,-0.5307971
209,2,-1.988469,-1.7976687,4.3083463
210,1,-3.520204,2.6232526,-0.46330783
211,1,-3.1029742,2.2915277,-0.49254742
212,2,-2.4311557,1.2496995,-0.1079769
213,2,-1.6479667,-1.3310419,3.1517744
214,1,-3.1312907,2.8519666,-1.0240412
215,2,-0.9181686,-1.0650984,2.0539615
216,1,-2.262327,0.8223494,0.25867474
217,1,-3.357977,2.5804715,-0.5349555
218,2,-1.8847555,-1.4501643,3.542704
219,2,-1.8062338,-0.40491945,1.608412
220,1,-2.315769,2.003189,-0.88532066
221,1,-2.4471076,1.9199421,-0.70846367
222,1,-2.2425342,1.4382695,-0.4528858
223,1,-2.4224186,1.745003,-0.5816137
224,1,-3.0895,2.6450853,-0.805471
225,1,-2.7123885,1.9208047,-0.42219195
226,1,-2.794914,1.9722978,-0.46709275
227,1,-2.118867,1.4217505,-0.56250715
228,1,-2.7895148,2.2395043,-0.83286756
229,2,-0.6783612,-1.3920039,2.624415
230,1,-1.6522458,1.3752261,-0.8808353
231,2,-0.9817557,-1.2507596,2.4588294
232,2,-0.91708547,-1.9004534,3.4272513
233,1,-2.9366703,2.6593938,-0.9670657
234,1,-2.0358477,-0.05140286,1.2574824
235,1,-2.3092787,1.7927547,-0.62244934
236,1,-1.9617513,1.4487154,-0.6439403
237,2,-2.5950308,-0.22984067,2.1214948
238,1,-4.08995,2.6027043,0.0051935837
239,1,-3.3338614,2.872057,-0.7403422
240,1,-3.8169549,3.3751922,-0.80872977
241,1,-1.4281433,0.3140941,0.1670934
242,1,-4.048002,2.7808933,-0.10740453
243,2,-2.4239366,1.1182297,0.050111927
244,1,-1.1939234,1.1723555,-1.0386132
245,1,-2.723447,1.0157912,0.4962331
246,1,-2.607527,2.3534765,-0.9535835
247,1,-2.302567,1.8106039,-0.7497557
248,1,-2.0043163,1.8513694,-0.9231313
249,1,2.9687495,-1.9124339,-0.28730962
250,2,0.42360425,-1.7531787,2.029541
251,2,-1.3088502,-0.5435696,1.4177774
252,1,-1.5508103,0.7906161,-0.18163082
253,1,-3.473117,2.754304,-0.53937197
254,1,-2.7175765,2.587103,-1.0732152
255,1,-2.3826578,2.1866024,-0.9788
256,1,-2.49553,1.5592932,-0.38715133
257,1,-2.0590985,1.856859,-0.92031
258,2,-1.5618268,-0.5724781,1.6296564
259,1,-1.9151326,1.4694451,-0.6590707
260,1,-2.8044362,2.0723262,-0.5181588
261,2,-1.1075037,-1.8632324,3.9984922
262,2,3.20572,-2.278002,0.45961237
263,1,-1.9913803,1.7948312,-0.9772978
264,1,-3.4653158,2.5372667,-0.44350782
265,1,-3.5821886,2.8282127,-0.5090362
266,1,-2.4406457,2.2632794,-1.0054915
267,1,-3.004751,2.7667737,-0.97994035
268,1,-2.6316364,2.0798855,-0.70906895
269,1,-1.6564206,1.2998265,-0.80010575
270,1,-3.501733,1.9460787,0.14932421
271,1,-3.5618181,3.111941,-0.8028432
272,1,2.8780324,-1.7391622,-0.33863938
273,1,1.8283151,-1.665928,0.23032218
274,2,1.5144608,-2.0688286,1.279463
275,2,-1.9305803,-0.6605009,2.103945
276,1,-3.368938,2.8065093,-0.71399283
277,1,-0.22937034,0.045309667,-0.53408074
278,1,-3.4613888,3.1944215,-0.9502913
279,2,-3.01784,2.1263027,-0.3370297
280,1,-3.4920254,3.0933506,-0.85459614
281,1,-3.411471,3.082021,-0.9327931
282,2,-2.5500855,-0.41833234,2.4237208
283,1,-1.6441057,0.48969877,0.11171935
284,1,-2.5265222,2.2690241,-0.9010566
285,1,2.2458634,-1.5629201,-0.349732
286,2,0.96957654,-1.6591038,0.9158818
287,1,-1.6910431,0.8758154,-0.3462021
288,1,-2.2519855,1.4668137,-0.46674097
289,1,-3.9608068,1.9541289,0.71562827
290,1,-2.8582437,2.3553782,-0.724531
291,1,-2.3738396,2.0141854,-0.8124268
292,1,-3.7712154,2.1498544,0.21586615
293,1,-2.2092903,1.9530824,-0.9531883
294,1,1.680758,-0.79072756,-0.8020714
295,1,-2.9674463,2.580297,-0.77528536
296,2,-2.1128867,0.05441202,1.2183965
297,2,-1.0524069,-1.7570395,3.6846228
298,1,-2.3233697,1.0773196,-0.036200855
299,1,-2.6203616,1.6028475,-0.2669321
300,1,-3.1068392,2.4857059,-0.6372047
301,1,-1.6191846,1.2295986,-0.78022766
302,1,-3.741673,2.3271453,-0.04488835
303,1,-3.3065877,2.6928709,-0.66202074
304,1,-2.8281863,2.549477,-0.8871515
305,1,0.31288424,-1.1644979,0.6492095
306,1,-3.3691976,3.1401517,-1.0650667
307,1,-2.8996744,2.6526897,-0.95251644
308,1,-3.2882345,2.3684163,-0.4388561
309,1,-3.591803,2.9988687,-0.64668983
310,1,-1.3548722,0.46379322,-0.03336552
311,1,1.0652528,-0.41152906,-0.7810867
312,1,-3.0476975,1.5740652,0.026267871
313,1,-2.74578,2.5795102,-1.0909555
314,1,-3.2660766,2.9007359,-1.0046577
315,1,0.49148047,0.14445749,-1.1615691
316,1,-2.994293,1.1836531,0.48311865
317,1,2.4592783,-1.7477131,-0.1118494
318,1,-3.1739933,2.7523954,-0.85239625
319,2,-0.095428005,-1.7616343,2.7883108
320,1,-2.603639,2.138042,-0.6968712
321,2,-0.045997366,-1.1617609,1.1356088
322,2,-2.109763,0.07906689,1.0967824
323,2,-2.0788789,-0.5930184,2.310971
324,1,-2.6245193,1.6591806,-0.37677056
325,1,-3.0923686,2.5582676,-0.7375684
326,2,-2.94856,1.8626522,-0.23223385
327,2,-1.1782055,-1.7135695,3.553418
328,1,-2.292688,2.021266,-0.91688794
329,1,-2.227227,2.1809704,-1.1204654
330,1,-2.4836035,1.8980695,-0.59704673
331,1,1.715272,-0.8138348,-0.83259666
332,1,-3.8155808,3.3369832,-0.7449611
333,1,-3.9064186,2.7493174,-0.22076547
334,2,-1.7477193,-1.160371,2.7408798
335,1,-2.1298358,1.9375428,-0.9241758
336,1,-2.8647256,2.236225,-0.67209226
337,1,-3.7908947,3.1089776,-0.5928765
338,1,-2.1536007,1.788396,-0.80030966
339,2,-0.17796342,-1.3280798,1.5752962
340,2,-1.3919537,-1.3922851,3.0397482
341,2,-2.5351973,0.6676065,0.8559403
342,2,-1.8630564,-1.597522,3.9752507
343,2,-1.959042,-0.8102716,2.4298894
344,1,-3.5493727,3.0275426,-0.7763694
345,1,-1.7920569,1.3070207,-0.68281287
346,1,-4.1516347,3.6946845,-0.82773805
347,1,-2.4899309,1.9475956,-0.660261
348,1,-4.039714,2.2847497,0.20338294
349,1,-2.8717837,2.4814494,-0.8838246
350,1,-2.1435337,1.9059515,-1.0009643
351,1,1.4144887,-0.5096358,-0.93140614
352,1,-2.995989,2.524651,-0.77035946
353,1,-2.2543314,1.604872,-0.5512992
354,1,-3.089938,2.4024935,-0.5895726
355,2,1.4207891,-1.9417282,1.2017246
356,1,-2.27384,1.8298548,-0.73660815
357,1,-2.7390845,2.3279529,-0.7929628
358,2,-1.5015231,-1.268771,2.8350303
359,1,-1.9089078,1.7245951,-0.9854498
360,1,-3.0426033,2.4631107,-0.6913185
361,1,-0.11316198,-0.4079981,0.17240241
362,2,-2.0844269,-0.64085853,2.4498966
363,1,-2.5981457,2.2892065,-0.78039616
364,1,-1.9739217,1.6955351,-0.8161078
365,1,-3.2083712,1.7867839,-0.025406502
366,1,1.57328,-1.0913353,-0.40082693
367,1,-1.8861992,1.5192428,-0.7586191
368,1,-2.0387366,1.710246,-0.8656021
369,2,-0.0015617162,-1.1871125,1.2215936
370,1,-2.751881,2.4541287,-0.9210495
371,1,-3.3114235,2.6104836,-0.6039035
372,1,-2.8470795,2.590621,-0.8815705
373,1,-2.112399,1.9351953,-0.8853591
374,1,-2.778885,2.139404,-0.5656266
375,1,-3.3971236,3.0976882,-1.012523
376,1,-2.5329652,2.3573983,-0.953306
377,1,-2.7970662,2.3618774,-0.8304241
378,1,-3.2728927,2.1983788,-0.22873732
379,1,-3.1863804,2.3312373,-0.43571854
380,1,-3.50121,3.2160652,-0.9417306
381,1,-2.4433663,1.5432009,-0.45489138
382,1,-2.5212295,2.1323657,-0.84070677
383,1,-2.1179364,1.7896372,-0.90149224
384,1,-0.34948134,0.4817012,-0.76090276
385,1,-2.3887007,2.0394683,-0.82766646
386,1,-3.5692627,2.9651608,-0.7822358
387,1,-3.4112036,2.4244084,-0.44507045
388,1,-2.8036323,2.0746362,-0.5482539
389,1,-1.9862689,1.3827313,-0.5565505
390,1,-3.539362,2.7389803,-0.5053141
391,2,0.7838661,-0.95339,0.18717083
392,1,-2.7824352,1.7533282,-0.2754436
393,1,-2.4818392,1.625239,-0.38770825
394,1,-2.938561,2.6302767,-0.93950593
395,1,-2.5247264,1.967095,-0.7860635
396,1,-2.1172073,1.8001444,-0.8192196
397,1,2.2121115,-1.9100276,0.18756726
398,1,-1.7662202,0.6489766,-0.13816653
399,1,-1.5670117,0.7591988,-0.2890248
400,1,-0.6846712,0.92573255,-1.1155525
401,1,-2.480074,2.129449,-0.9021986
402,1,-2.7903125,2.2806401,-0.7447907
403,2,-1.2690572,-1.4716188,3.2144065
404,1,-2.9103599,2.6071267,-0.8944252
405,1,-3.4080167,3.222995,-1.0824956
406,1,-4.1632833,3.1798356,-0.39757514
407,1,3.2839963,-1.9264715,-0.44161332
408,1,-3.709633,3.1493192,-0.7308901
409,1,-3.8246717,3.1093998,-0.5510723
410,1,-3.2983778,3.088107,-1.038523
411,1,3.1791177,-1.8554356,-0.37756985
412,1,-2.809494,2.517645,-0.8812221
413,1,-3.2687373,2.1967669,-0.32877845
414,2,-3.138002,-0.86641306,3.4722772
415,1,-2.4765754,1.2611847,-0.020802379
416,1,-3.8681357,3.5034137,-0.9292612
417,1,-2.3471253,2.0405343,-0.94812626
418,1,-2.5446446,2.1728969,-0.8787684
419,2,-0.7631956,-1.1589582,2.0029216
420,2,-0.53454375,-1.2872857,1.8944591
421,1,-2.2350862,1.2765085,-0.2608765
422,1,-1.9446977,1.5557013,-0.8970868
423,2,-0.89136356,-1.4598624,2.8492706
424,1,-3.3804452,3.1134746,-0.9557273
425,1,-2.1579432,1.9494072,-0.9046844
426,2,-1.9669105,1.4961743,-0.6548938
427,1,-3.4105027,1.9778248,-0.026358314
428,2,-1.0732231,-1.421585,3.1098442
429,1,-3.5646956,3.0316393,-0.7662229
430,1,-2.5170527,2.255251,-0.9569543
431,2,0.3866979,-0.89960545,0.3166247
432,1,-2.9087768,2.1379244,-0.5528436
433,2,-2.0905724,-1.1490555,3.1664004
434,1,-3.8657198,2.8681102,-0.3894403
435,1,-3.2757726,2.80772,-0.7536243
436,1,-0.47922462,0.030113641,-0.26869813
437,1,-1.3091837,1.0282718,-0.7672225
438,1,-2.3426511,1.3613329,-0.29413667
439,1,0.38071376,0.10365091,-1.0000049
440,1,-3.3320632,2.7429302,-0.6457595
441,2,-1.1040905,-0.7208029,1.5702409
442,2,-0.9312733,-1.0683626,1.9623011
443,1,-3.2119253,2.8615358,-0.8605786
444,1,-3.4349008,3.0659907,-0.9227688
445,1,-3.360807,2.9885478,-0.9113498
446,2,-1.7952319,-1.200885,2.844134
447,1,-3.0004947,2.745639,-1.024228
448,2,-2.5049014,-1.1691257,3.4615777
449,1,-0.68274635,0.28214577,-0.54227126
450,1,-3.5862672,3.0315068,-0.6922936
451,1,1.0375438,-0.46293458,-0.88986665
452,1,-2.3835695,2.1803114,-1.0239092
453,1,-2.6658912,2.0920622,-0.6570683
454,1,-3.991778,2.625036,-0.13425316
455,1,-2.0791242,1.7497926,-0.91402036
456,1,-1.2998757,0.81306374,-0.5957935
457,2,-2.8466365,-1.1843249,3.753025
458,2,-1.8602698,-1.116056,2.746765
459,1,-3.4306242,2.7938757,-0.61829215
460,1,-1.5864414,1.5167215,-0.9795864
461,1,-2.5132844,2.2909334,-0.9358513
462,1,-2.98672,2.3917575,-0.6985798
463,2,-3.702905,1.8169113,0.45463502
464,1,-3.4615495,2.5552173,-0.44043016
465,2,-2.3737426,1.3374622,-0.27468503
466,1,-2.565631,2.1496308,-0.8214928
467,1,0.6135966,-0.5225857,-0.39933753
468,1,-2.8702679,2.4156735,-0.6942565
469,2,1.941485,-1.9843869,0.6979781
470,2,1.9580077,-2.4010758,1.7201904
471,1,-2.620442,2.3282175,-0.89974993
472,1,-3.0744286,1.797485,-0.050419893
473,2,-0.9274809,-1.6835287,3.2459066
474,1,-2.3131802,2.1269453,-1.0475707
475,1,0.67272764,-0.087276176,-0.9341228
476,1,-2.4953876,2.25239,-0.95352304
477,1,-2.6650882,2.3263452,-0.88995314
478,1,-2.9609475,1.7619166,-0.11477044
479,1,-1.9418615,1.4946916,-0.7390393
480,1,-3.3981445,3.1374528,-0.97527456
481,2,-1.5679842,0.32806158,0.4818961
482,1,-3.4722958,2.8937206,-0.7082319
483,1,-3.2406373,3.0267658,-0.95271516
484,2,-0.7301801,-1.4047436,2.5360062
485,1,-1.7281562,1.6872667,-1.0038164
486,1,-3.171652,2.8953857,-0.9505748
487,1,-0.5566293,0.026668798,-0.11640853
488,1,-2.8071568,1.6714816,-0.2831041
489,1,-3.6072764,2.8672397,-0.49632993
490,2,-1.9698724,-0.58396935,1.8965211
491,1,-3.0140905,2.8396275,-0.9508437
492,2,-1.5242975,-1.641604,3.873473
493,1,-2.1210644,1.6884353,-0.68951386
494,1,-2.816702,1.233462,0.1496475
495,1,-3.8018003,2.3536174,0.026041247
496,1,-3.3207784,2.0122962,-0.07638089
497,1,-2.3930998,2.0502312,-0.7870644
498,1,-2.307032,1.9345964,-0.9723731
499,1,-1.6888753,1.1160967,-0.5053441
500,1,-3.0931745,2.8379235,-0.9586462
501,2,-0.33100212,-1.9467516,3.4079242
502,1,-3.487696,2.6154644,-0.4918733
503,1,-0.64093393,0.86877227,-1.1036693
504,1,-2.5603182,1.8929672,-0.6524056
505,2,-2.2785113,-0.063631825,1.513558
506,1,-2.3063006,2.0607016,-0.84773916
507,2,-2.8167925,-1.2914014,4.557292
508,1,-1.7316059,1.5383086,-0.958533
509,1,-3.653912,2.8339605,-0.5174683
510,1,-4.4815884,3.0253696,-0.021847181
511,1,-2.6951592,2.1253595,-0.6219593
512,1,-0.63140255,0.49887723,-0.6530975
513,2,-2.3249145,-1.4832658,4.2120547
514,1,-2.2638292,1.8482866,-0.83439445
515,1,-2.3681383,1.786967,-0.690157
516,1,-2.9138205,1.6850235,-0.11710349
517,1,-3.300791,2.7897203,-0.7020155
518,2,-1.6279701,-1.2965611,3.1430163
519,2,-0.643988,-1.32654,2.0084488
520,1,-3.4537175,3.0594034,-0.8278903
521,1,-1.1544055,0.632854,-0.5696396
522,1,-2.7123115,1.8301523,-0.40333804
523,1,-1.8595384,1.25973,-0.631046
524,1,-2.9560902,2.4298158,-0.69706243
525,2,-2.2372565,-1.0566411,3.1079109
526,1,-3.2116728,1.8804967,-0.1584953
527,1,-2.1670337,1.7012573,-0.72652245
528,1,-4.032638,3.0517836,-0.40420368
529,1,-3.0426621,2.4700167,-0.6504356
530,1,-3.460431,2.8059118,-0.6081861
531,2,-0.41221583,-1.4669645,2.0689967
532,1,-3.4800928,3.1821144,-0.96322507
533,1,-2.1583943,1.8504087,-0.88002527
534,1,-2.950092,2.5646636,-0.8485184
535,1,-2.334218,1.6400676,-0.5727481
536,1,-2.6208398,2.3171697,-0.8847826
537,2,0.2461552,-1.7060025,1.845233
538,2,3.0115483,-2.1857946,0.42649883
539,1,2.919184,-1.7096974,-0.44133323
540,1,-3.2186832,2.903288,-0.95379114
541,1,-2.2937977,1.7846265,-0.73407847
542,1,-2.9261022,2.0315773,-0.46094412
543,1,-4.0541167,3.0555613,-0.3298111
544,2,-1.008013,-1.504936,3.016064
545,1,-3.1692677,2.8132896,-0.8853789
546,1,-2.4929404,1.9432724,-0.6843788
547,1,-3.499353,2.9851546,-0.73126286
548,1,1.9454933,-1.0160989,-0.7402235
549,1,-2.2054272,1.874708,-0.91528374
550,2,-1.8621875,-1.1178607,2.7517283
551,2,-2.0149207,-1.4139985,3.5456913
552,1,-1.7552705,1.0342265,-0.4642501
553,1,-2.5321026,2.0442858,-0.635829
554,1,-3.3072078,1.9973115,0.18916297
555,2,-2.34562,-1.4396819,4.149096
556,1,1.6210345,-0.75289655,-0.7927697
557,1,-3.5966904,2.1437967,-0.018652283
558,1,-2.0147529,1.6021037,-0.7074459
559,2,-1.857201,-1.332858,3.329783
560,2,-2.0586452,-1.4642766,3.6450748
561,1,-1.7206085,1.3986684,-0.78799367
562,1,-2.489529,1.9479367,-0.64694244
563,1,-3.3572552,2.9960916,-0.8924143
564,1,-2.545563,2.1911104,-0.83220774
565,2,-0.6604409,-1.2915857,2.0683746
566,1,2.711544,-1.7483422,-0.25915337
567,1,-3.4919202,2.6476536,-0.46260417
568,2,-2.0957139,0.097545356,1.3353626
569,2,-1.7376686,-1.2750661,3.1734715
570,1,-3.6720688,3.050752,-0.6729245
571,1,-2.0060294,1.656044,-0.85707384
572,1,-1.6306322,1.1045986,-0.56113315
573,1,-2.8645144,2.5457785,-0.99194366
574,1,1.2065659,-0.47461987,-0.918446
575,1,-1.940539,1.3983955,-0.6144852
576,1,-3.4938405,2.7982519,-0.587957
577,1,1.4193015,-0.71104604,-0.8650811
578,1,0.07063793,-0.30219817,-0.2183226
579,1,-3.7395046,3.4382167,-1.0209364
580,1,-1.4765849,0.49972606,0.11879056
581,1,-2.2902942,1.8878322,-0.75855494
582,1,-1.8777331,1.7161895,-0.9817083
583,2,-1.7050071,-1.2541698,2.8654408
584,1,-3.518111,2.836775,-0.6233322
585,2,3.0340707,-1.8927984,-0.35910848
586,1,-3.5160985,3.1712914,-0.8879781
587,1,-2.533881,1.9198718,-0.63771635
588,1,-2.524904,2.1177707,-0.7947282
589,1,-1.5803838,1.3040813,-0.8148782
590,2,-1.0277658,-1.3189709,2.5956268
591,1,-1.9674762,1.6810704,-0.8886421
592,1,-1.511398,1.2404977,-0.7997766
593,1,-2.7674341,1.0482169,0.66090745
