,y_true,y_pred
225,1.0,1.5600407e-06
226,1.0,0.9999999
227,1.0,0.0004224843
228,1.0,0.015774645
229,1.0,1.0
230,1.0,0.9999987
231,1.0,0.99865556
232,1.0,0.0024166612
233,1.0,1.5581118e-05
234,1.0,0.86220413
235,1.0,2.7373974e-07
236,1.0,2.1102103e-06
237,1.0,0.9999999
238,1.0,1.0
239,1.0,0.0015637864
240,1.0,1.0
241,1.0,0.8502721
242,1.0,0.006690195
243,1.0,1.0
244,1.0,1.0
245,1.0,0.0030924778
246,1.0,0.34826386
247,1.0,1.0
248,1.0,1.0
249,1.0,0.9999945
250,1.0,0.99999857
251,1.0,1.0
252,1.0,0.0016023841
253,1.0,0.07562248
254,1.0,1.0
255,1.0,5.5467176e-06
256,1.0,0.07109617
257,1.0,0.528254
258,1.0,1.5046223e-09
259,1.0,0.22448033
260,1.0,0.12822768
261,1.0,4.764732e-11
262,1.0,0.06937195
263,1.0,0.9682579
264,1.0,0.0006901583
265,1.0,0.99998736
266,1.0,1.0
267,1.0,6.8150466e-06
268,1.0,1.0
269,1.0,0.016377741
270,1.0,5.2929556e-07
271,1.0,1.0
272,1.0,0.18187366
273,1.0,4.2657067e-10
274,1.0,0.99999976
275,1.0,0.005653163
276,1.0,1.0
277,1.0,1.0
278,1.0,0.11989196
279,1.0,8.243081e-09
280,1.0,1.0
281,1.0,1.0
282,1.0,0.99999964
283,1.0,1.0
284,1.0,0.0011220697
285,1.0,0.002853192
286,1.0,0.00024746353
287,1.0,1.0
288,1.0,0.0008975339
289,1.0,3.698861e-05
290,1.0,0.00029395125
291,1.0,0.275895
292,1.0,1.0
293,1.0,2.8028128e-13
294,1.0,2.634589e-11
295,1.0,0.99999976
296,1.0,0.005399169
297,1.0,1.0
298,1.0,1.0817178e-05
299,1.0,1.0
300,1.0,1.0
301,1.0,0.021530075
302,1.0,0.9999958
303,1.0,1.0
304,1.0,1.0
305,1.0,1.0
306,1.0,0.07815098
307,1.0,0.13563156
308,1.0,3.1659884e-16
309,1.0,1.0
310,1.0,1.0
311,1.0,0.99999964
312,1.0,0.9999974
313,1.0,0.99584913
314,1.0,9.6312666e-11
315,1.0,0.99965954
316,1.0,0.09554582
317,1.0,0.0022245697
318,1.0,1.0
319,1.0,0.9999807
320,1.0,2.8754638e-10
321,1.0,0.0016438116
322,1.0,0.9733419
323,1.0,1.0250789e-06
324,1.0,0.010293056
325,1.0,0.99999714
326,1.0,0.20261672
327,1.0,0.10855968
328,1.0,0.9833061
329,1.0,0.26310825
330,1.0,0.0022790008
331,1.0,1.0
332,1.0,2.051379e-06
333,1.0,1.0
334,1.0,1.0
335,1.0,0.0020452237
336,1.0,3.6423367e-06
337,1.0,0.034961358
338,1.0,1.0
339,1.0,5.425752e-06
340,1.0,0.9129299
341,1.0,2.2445201e-07
342,1.0,0.9971131
343,1.0,1.0
344,1.0,0.9919333
345,1.0,1.0
346,1.0,0.9994217
347,1.0,0.026313243
348,1.0,0.47286037
349,1.0,0.997889
350,1.0,0.0003865652
351,1.0,1.943145e-09
352,1.0,0.97974616
353,1.0,1.0
354,1.0,0.99998796
355,1.0,0.9999999
356,1.0,0.91430724
357,1.0,0.010047292
358,1.0,1.0
359,1.0,0.00046602506
360,1.0,1.01569885e-05
361,1.0,0.99989796
362,1.0,0.0034142241
363,1.0,0.9995572
364,1.0,0.9630086
365,1.0,4.726339e-07
366,1.0,1.0
367,1.0,3.9700515e-10
368,1.0,1.0
369,1.0,0.9999925
370,1.0,0.0004741491
371,1.0,1.0
372,1.0,0.81771463
373,1.0,1.2753806e-06
374,1.0,0.68441457
375,1.0,0.99940467
376,1.0,5.7030104e-07
377,1.0,0.9364419
378,1.0,0.71443003
379,1.0,0.0011927066
380,1.0,1.0
381,1.0,0.00017244967
382,1.0,1.2236744e-05
383,1.0,1.0
384,1.0,0.008399321
385,1.0,2.5942531e-11
386,1.0,1.0
387,1.0,0.83350223
388,1.0,0.62071663
389,1.0,0.6708469
390,1.0,1.0
391,1.0,1.0
392,1.0,5.582128e-06
393,1.0,0.9999951
394,1.0,1.0
395,1.0,0.01037076
396,1.0,0.11526166
397,1.0,0.99972314
398,1.0,3.1096456e-10
399,1.0,0.026867384
400,1.0,0.16242062
401,1.0,0.39630058
402,1.0,1.0
403,1.0,0.9999926
404,1.0,0.9999893
405,1.0,0.9992336
406,1.0,1.0
407,1.0,1.0
408,1.0,1.0
409,1.0,0.9481172
410,1.0,2.2563123e-12
411,1.0,0.99999976
412,1.0,0.6104572
413,1.0,0.019822586
414,1.0,1.0
415,1.0,0.6799604
416,1.0,1.0
417,1.0,0.0003384879
418,1.0,0.99999774
419,1.0,1.0
420,1.0,0.83503175
421,1.0,0.24774301
422,1.0,0.9999138
423,1.0,0.9998745
424,1.0,5.140083e-16
425,1.0,0.9999937
426,1.0,0.9999361
427,1.0,0.027674517
428,1.0,0.9999999
429,1.0,0.53893775
430,1.0,0.0002298025
431,1.0,0.019087482
432,1.0,0.23517923
433,1.0,1.0
434,1.0,3.9904695e-08
435,1.0,1.0
436,1.0,1.0
437,1.0,1.0
438,1.0,0.009246042
439,1.0,0.00031502577
440,1.0,0.45342886
441,1.0,0.99999833
442,1.0,0.00062565913
443,1.0,3.1944528e-10
444,1.0,0.0028550418
445,1.0,3.825112e-06
446,1.0,1.0
447,1.0,0.011629535
448,1.0,1.0
449,1.0,1.0
450,1.0,0.0003431629
451,1.0,1.0
452,1.0,1.1969607e-17
453,1.0,0.011853886
454,1.0,1.5648024e-05
455,1.0,1.0
456,1.0,0.55587476
457,1.0,1.0
458,1.0,1.0574252e-05
459,1.0,0.103518404
460,1.0,1.1826166e-07
461,1.0,0.99453294
462,1.0,0.8371709
463,1.0,0.42256048
464,1.0,0.03125107
465,1.0,0.0051827654
466,1.0,0.042429052
467,1.0,1.0
468,1.0,1.7307923e-07
469,1.0,0.99727947
470,1.0,0.99999964
471,1.0,1.0
472,1.0,0.702286
473,1.0,0.45028752
474,1.0,0.00039767308
475,1.0,2.526741e-05
476,1.0,0.9997727
477,1.0,0.97968525
478,1.0,0.9999939
479,1.0,0.9998894
480,1.0,0.9999995
481,1.0,0.99999964
482,1.0,1.0
483,1.0,1.0
484,1.0,2.163271e-08
485,1.0,0.9989213
486,1.0,0.0006182949
487,1.0,0.0012217287
488,1.0,0.9930655
489,1.0,0.9999995
490,1.0,0.992721
491,1.0,0.040658653
492,1.0,1.0
493,1.0,0.028578106
494,1.0,0.01478984
495,1.0,0.9994369
496,1.0,4.9135797e-05
497,1.0,0.067114554
498,1.0,0.9998796
499,1.0,0.99998677
500,1.0,0.36295944
501,1.0,4.856853e-07
502,1.0,1.6871994e-10
503,1.0,0.2655554
504,1.0,2.3394106e-08
505,1.0,0.8627051
506,1.0,0.33090243
507,1.0,0.9999999
508,1.0,0.93620676
509,1.0,1.0
510,1.0,0.99999976
511,1.0,0.99999976
512,1.0,0.9968839
513,1.0,1.0
514,1.0,1.4726524e-09
515,1.0,1.0
516,1.0,0.4562433
517,1.0,0.79080826
518,1.0,0.9999999
519,1.0,0.8626079
520,1.0,8.426942e-07
521,1.0,1.0
522,1.0,0.04078675
523,1.0,0.9999291
524,1.0,0.9999999
525,1.0,0.99973327
526,1.0,0.99990034
527,1.0,4.1235294e-06
528,1.0,0.00022707453
529,1.0,1.0
530,1.0,1.0
531,1.0,0.0015924164
532,1.0,4.0505586e-08
533,1.0,0.013787283
534,1.0,7.1568107e-09
535,1.0,1.0
536,1.0,1.0
537,1.0,1.6672523e-15
538,1.0,1.0
539,1.0,0.0006220583
540,1.0,4.3004017e-10
541,1.0,0.36887303
542,1.0,0.007028572
543,1.0,1.0
544,1.0,2.5954307e-07
545,1.0,1.0
546,1.0,1.0
547,1.0,0.00012641682
548,1.0,0.67514795
549,1.0,1.0
550,1.0,0.03158727
551,1.0,0.017596943
552,1.0,3.731803e-07
553,1.0,5.9219577e-08
554,1.0,7.480068e-07
555,1.0,0.99998105
556,1.0,0.98673254
557,1.0,2.6413034e-06
558,1.0,1.0
559,1.0,0.9999987
560,1.0,0.25735804
561,1.0,1.0
562,1.0,0.78315324
563,1.0,4.341503e-07
564,1.0,1.0
565,1.0,3.3276804e-06
566,1.0,0.105554484
567,1.0,0.00019035359
568,1.0,1.0
569,1.0,1.0
570,1.0,0.99999976
571,1.0,0.8735557
572,1.0,0.0009506916
573,1.0,0.017903514
574,1.0,0.2535971
575,1.0,0.00012225617
576,1.0,9.062556e-15
577,1.0,0.898117
578,1.0,0.9999974
579,1.0,1.0
580,1.0,0.9997329
581,1.0,5.5919572e-05
582,1.0,1.0
583,1.0,0.07373487
584,1.0,0.27478603
585,1.0,1.13741495e-10
586,1.0,0.99716055
587,1.0,1.0
588,1.0,2.1636691e-10
589,1.0,0.003444755
590,1.0,0.9999994
591,1.0,0.9999945
592,1.0,1.0
593,1.0,1.0
594,1.0,6.451654e-10
595,1.0,1.0
596,1.0,0.016803868
597,1.0,8.33178e-06
598,1.0,1.3167931e-06
599,1.0,3.3503738e-07
600,1.0,8.4102394e-05
601,1.0,1.0
602,1.0,0.00092355633
603,1.0,0.28889474
604,1.0,0.0008640284
605,1.0,0.4590684
606,1.0,5.6991006e-08
607,1.0,1.45312455e-08
608,1.0,1.0
609,1.0,0.99954504
610,1.0,1.0
611,1.0,0.9999684
612,1.0,1.0
613,1.0,1.0
614,1.0,1.0
615,1.0,1.0
616,1.0,0.00024045435
617,1.0,0.770736
618,1.0,0.00013713073
619,1.0,0.9807974
620,1.0,8.28866e-06
621,1.0,1.0
622,1.0,1.5198214e-05
623,1.0,0.010125871
624,1.0,5.18545e-07
625,1.0,0.0010876921
626,1.0,0.99881005
627,1.0,0.09393499
628,1.0,0.51031774
629,1.0,0.96330255
630,1.0,0.98845714
631,1.0,0.99650085
632,1.0,0.40169594
633,1.0,1.9590018e-09
634,1.0,8.024219e-05
635,1.0,4.849485e-07
636,1.0,0.11635488
637,1.0,0.9999819
638,1.0,0.007135688
639,1.0,2.8510545e-05
640,1.0,1.0
641,1.0,1.0
642,1.0,3.0097981e-12
643,1.0,0.9999989
644,1.0,0.0120907845
645,1.0,1.0
646,1.0,1.8696963e-05
647,1.0,0.99997544
648,1.0,0.053835556
649,1.0,7.526462e-11
650,1.0,1.0
651,1.0,1.0
652,1.0,0.298388
653,1.0,2.437028e-08
654,1.0,0.72795385
655,1.0,9.332979e-05
656,1.0,0.18195844
657,1.0,0.03196687
658,1.0,1.0
659,1.0,0.0076753437
660,1.0,1.0
661,1.0,1.0
662,1.0,0.9999995
663,1.0,0.9984786
664,1.0,8.853116e-05
665,1.0,0.70854485
666,1.0,1.0298846e-09
667,1.0,0.25366202
668,1.0,0.75736177
669,1.0,1.0
670,1.0,0.13039955
671,1.0,1.0
672,1.0,0.999966
673,1.0,0.99999976
674,1.0,0.9999995
675,1.0,0.9885057
676,1.0,0.99999917
677,1.0,0.03384144
678,1.0,0.99999607
679,1.0,1.0
680,1.0,0.0045720823
681,1.0,1.0
682,1.0,0.97175974
683,1.0,0.69731325
684,1.0,0.9887449
685,1.0,1.0
686,1.0,0.030234134
687,1.0,0.20863467
688,1.0,1.0
689,1.0,0.9999987
690,1.0,2.9980866e-12
691,1.0,1.0
692,1.0,0.1212339
693,1.0,0.004456917
694,1.0,0.82575476
695,1.0,0.16337234
696,1.0,0.0013279774
697,1.0,0.99970156
698,1.0,0.61030173
699,1.0,0.13309778
700,1.0,0.9999411
701,1.0,0.012346951
702,1.0,0.99999404
703,1.0,0.00021990598
704,1.0,1.0
705,1.0,0.016715689
706,1.0,0.049520694
707,1.0,1.0
708,1.0,1.0
709,1.0,0.7933857
710,1.0,0.031710476
711,1.0,0.0048347684
712,1.0,0.8884132
713,1.0,7.529229e-07
714,1.0,0.012661723
715,1.0,0.20217276
716,1.0,0.00032689358
717,1.0,0.27621546
718,1.0,1.0
719,1.0,1.0
720,1.0,0.99988544
721,1.0,0.929782
722,1.0,0.0011377274
723,1.0,0.51005113
724,1.0,0.9964395
725,1.0,4.2642696e-06
726,1.0,0.29920912
727,1.0,1.0
728,1.0,0.21796693
729,1.0,1.0
730,1.0,2.2682862e-06
731,1.0,0.9062622
732,1.0,1.0
733,1.0,0.0044042384
734,1.0,0.2461716
735,1.0,1.454785e-09
736,1.0,0.98859334
737,1.0,0.9992643
738,1.0,1.0
739,1.0,0.1715358
740,1.0,1.0
741,1.0,0.99987364
742,1.0,0.49720287
743,1.0,0.9993718
744,1.0,5.3151745e-09
745,1.0,1.0
746,1.0,1.0
747,1.0,4.2833117e-06
748,1.0,0.99960166
749,1.0,0.35682994
750,1.0,1.3481726e-11
751,1.0,0.9999987
752,1.0,0.24163365
753,1.0,0.068076625
754,1.0,1.8737131e-15
755,1.0,1.0
756,1.0,0.74554914
757,1.0,1.0
758,1.0,0.99999666
759,1.0,0.1822147
760,1.0,0.5480123
761,1.0,1.0
762,1.0,1.0
763,1.0,0.056853607
764,1.0,0.112086505
765,1.0,0.0018067994
766,1.0,2.908477e-06
767,1.0,1.0
768,1.0,0.99996865
769,1.0,0.09192506
770,1.0,0.14102632
771,1.0,0.99997807
772,1.0,0.9999906
773,1.0,7.217417e-16
774,1.0,1.118705e-06
775,1.0,0.174791
776,1.0,3.1167205e-05
777,1.0,0.9999114
778,1.0,0.99999905
779,1.0,0.006847101
780,1.0,0.9999938
781,1.0,0.99854666
782,1.0,1.0
783,1.0,0.9929516
784,1.0,0.9987791
785,1.0,1.0
786,1.0,0.18749325
787,1.0,1.0
788,1.0,1.605146e-12
789,1.0,1.0
790,1.0,1.0
791,1.0,0.001494517
792,1.0,1.0
793,1.0,0.985473
794,1.0,1.0
795,1.0,4.3251166e-08
796,1.0,1.0
797,1.0,5.9354225e-05
798,1.0,0.033123974
799,1.0,1.0
800,1.0,0.99829096
801,1.0,1.0
802,1.0,0.000100053505
803,1.0,1.0
804,1.0,0.11464539
805,1.0,0.00015379641
806,1.0,3.7653636e-10
807,1.0,0.99999785
808,1.0,0.14471854
809,1.0,0.019947303
810,1.0,0.004474238
811,1.0,0.99999964
812,1.0,0.053481203
813,1.0,0.016674241
814,1.0,0.00019020155
815,1.0,0.99999547
816,1.0,1.0
817,1.0,0.00183496
818,1.0,0.0029447272
819,1.0,0.6690563
820,1.0,0.9999999
821,1.0,1.0
822,1.0,0.9996778
823,1.0,1.9374799e-08
824,1.0,0.39520195
825,1.0,0.0017002537
826,1.0,2.1763091e-05
827,1.0,0.553528
828,1.0,0.82576287
829,1.0,1.0
830,1.0,1.0
831,1.0,0.6929981
832,1.0,1.0
833,1.0,0.99987316
834,1.0,0.0025407847
835,1.0,1.0
836,1.0,0.0005657848
837,1.0,1.0
838,1.0,0.99999976
839,1.0,0.02866254
840,1.0,4.8758075e-15
841,1.0,0.9903358
842,1.0,7.896858e-08
843,1.0,0.9999964
844,1.0,1.0
845,1.0,0.057067305
846,1.0,1.5280821e-06
847,1.0,0.9954196
848,1.0,1.0
849,1.0,0.48437154
850,1.0,1.0
851,1.0,0.9920197
852,1.0,0.9997476
853,1.0,0.9999913
854,1.0,1.0
855,1.0,0.00037964666
856,1.0,0.017091043
857,1.0,0.011075184
858,1.0,7.6770207e-10
859,1.0,1.9723536e-06
860,1.0,0.9382096
861,1.0,0.013219463
862,1.0,0.10247622
863,1.0,3.4848092e-06
864,1.0,0.0076102223
865,1.0,0.45179638
866,1.0,0.014869689
867,1.0,6.135288e-07
868,1.0,1.0
869,1.0,0.248694
870,1.0,4.311888e-08
871,1.0,1.0
872,1.0,2.041527e-06
873,1.0,0.9999764
874,1.0,0.99980384
875,1.0,0.9999987
876,1.0,2.076758e-06
877,1.0,1.0
878,1.0,0.21661979
879,1.0,0.24270688
880,1.0,0.99112296
881,1.0,5.3481603e-14
882,1.0,0.9968354
883,1.0,1.0
884,1.0,0.92234695
885,1.0,0.0043571657
886,1.0,1.0
887,1.0,0.9999995
888,1.0,1.0
889,1.0,6.6364514e-09
890,1.0,8.116848e-06
891,1.0,1.0
892,1.0,1.0
893,1.0,0.9994469
894,1.0,0.00050063024
895,1.0,7.697552e-09
896,1.0,1.0
897,1.0,0.8769489
898,1.0,0.99980146
899,1.0,1.0
900,1.0,0.12423595
901,1.0,0.99573505
902,1.0,0.00075063045
903,1.0,1.0
904,1.0,1.0
905,1.0,0.031518873
906,1.0,0.9999999
907,1.0,0.009559901
908,1.0,2.3889675e-11
909,1.0,0.9999995
910,1.0,1.0
911,1.0,1.0
912,1.0,0.7404274
913,1.0,0.02148778
914,1.0,1.0
915,1.0,1.0
916,1.0,1.0
917,1.0,4.432722e-11
918,1.0,5.2172025e-13
919,1.0,5.6416906e-05
920,1.0,1.0
921,1.0,0.019296605
922,1.0,1.0
923,1.0,1.0
924,1.0,1.0
925,1.0,1.0
926,1.0,1.0
927,1.0,0.09672812
928,1.0,0.9999981
929,1.0,1.0
930,1.0,0.5511234
931,1.0,0.03354158
932,1.0,1.0
933,1.0,0.99970776
934,1.0,0.0010024494
935,1.0,1.0
936,1.0,0.030254655
937,1.0,0.99999905
938,1.0,0.0034356248
939,1.0,5.0266433e-05
940,1.0,0.00012022277
941,1.0,0.99999297
942,1.0,0.999997
943,1.0,1.0
944,1.0,5.9163466e-07
945,1.0,0.9999994
946,1.0,0.7639313
947,1.0,6.174027e-10
948,1.0,1.0
949,1.0,1.0
950,1.0,1.0
951,1.0,2.4641668e-06
952,1.0,1.0
953,1.0,1.0
954,1.0,0.28410113
955,1.0,1.8504945e-09
956,1.0,0.99993896
957,1.0,0.9366083
958,1.0,0.00048962276
959,1.0,0.9981615
960,1.0,0.079875514
961,1.0,1.0
962,1.0,0.047448754
963,1.0,1.0
964,1.0,1.0
965,1.0,1.0
966,1.0,2.637361e-05
967,1.0,1.0
968,1.0,1.0
969,1.0,0.999995
970,1.0,0.8750753
971,1.0,0.987762
972,1.0,7.672065e-07
973,1.0,0.005305588
974,1.0,1.0217267e-07
975,1.0,0.25880936
976,1.0,0.9999249
977,1.0,1.0
978,1.0,7.224435e-05
979,1.0,1.0
980,1.0,2.6986717e-07
981,1.0,0.8573059
982,1.0,1.0
983,1.0,1.0
984,1.0,1.0
985,1.0,0.349975
986,1.0,0.006185722
987,1.0,0.0027072793
988,1.0,0.83205956
989,1.0,0.98451036
990,1.0,1.0
991,1.0,1.0
992,1.0,0.99997556
993,1.0,0.9999962
994,1.0,0.99891615
995,1.0,0.0027911842
996,1.0,0.99910223
997,1.0,7.79492e-05
998,1.0,1.0
999,1.0,7.2044884e-07
1000,1.0,1.3181991e-06
1001,1.0,1.1232453e-08
1002,1.0,0.20029105
1003,1.0,0.99938226
1004,1.0,1.0
1005,1.0,0.049210202
1006,1.0,0.007111076
1007,1.0,1.0
1008,1.0,0.09990173
1009,1.0,1.0
1010,1.0,1.2896323e-05
1011,1.0,8.692532e-11
1012,1.0,0.44663665
1013,1.0,0.10236786
1014,1.0,0.9999999
1015,1.0,1.0
1016,1.0,0.085871436
1017,1.0,0.90969926
1018,1.0,0.39839044
1019,1.0,0.0016584898
1020,1.0,0.012595512
1021,1.0,1.0
1022,1.0,0.99996626
1023,1.0,1.0
1024,1.0,1.7825415e-07
1025,1.0,1.4448231e-05
1026,1.0,0.8908657
1027,1.0,1.0
1028,1.0,1.0
1029,1.0,3.3045836e-07
1030,1.0,0.9999728
1031,1.0,0.0005099431
1032,1.0,1.0
1033,1.0,5.590544e-07
1034,1.0,0.0053813485
1035,1.0,1.0
1036,1.0,5.567443e-07
1037,1.0,0.93084544
1038,1.0,0.048789155
1039,1.0,0.00029896034
1040,1.0,0.91552883
1041,1.0,1.0
1042,1.0,1.0
1043,1.0,1.0
1044,1.0,0.99602157
1045,1.0,0.0010517397
1046,1.0,7.055204e-08
1047,1.0,0.99997187
1048,1.0,0.99717295
1049,1.0,0.9999999
1050,1.0,1.0
1051,1.0,0.01639448
1052,1.0,1.0
1053,1.0,0.5879711
1054,1.0,1.0
1055,1.0,3.0043611e-06
1056,1.0,0.00071274216
1057,1.0,0.9996823
1058,1.0,0.012892214
1059,1.0,1.0
1060,1.0,0.98399204
1061,1.0,1.04399954e-10
1062,1.0,0.9999995
1063,1.0,0.5649909
1064,1.0,0.28203335
1065,1.0,1.0
1066,1.0,0.060115423
1067,1.0,0.00664532
1068,1.0,2.590242e-12
1069,1.0,0.0016626281
1070,1.0,0.21861869
1071,1.0,0.6029506
1072,1.0,0.6913053
1073,1.0,1.0
1074,1.0,1.0
1075,1.0,4.438718e-08
1076,1.0,0.9999988
1077,1.0,2.8034327e-05
1078,1.0,0.023028381
1079,1.0,1.0
1080,1.0,0.999948
1081,1.0,1.6341555e-05
1082,1.0,1.0
1083,1.0,8.190215e-14
1084,1.0,0.99996495
1085,1.0,0.64586586
1086,1.0,2.9016476e-06
1087,1.0,0.9999776
1088,1.0,1.0
1089,1.0,0.9850322
1090,1.0,0.9807716
1091,1.0,0.002242185
1092,1.0,0.97746116
1093,1.0,9.278899e-08
1094,1.0,1.0
1095,1.0,8.26815e-09
1096,1.0,0.106433414
1097,1.0,0.0018488896
1098,1.0,0.99962306
1099,1.0,0.9971603
1100,1.0,0.9997186
1101,1.0,1.0
1102,1.0,0.9243461
1103,1.0,0.0010379875
1104,1.0,1.0
1105,1.0,1.0
1106,1.0,0.9955456
1107,1.0,1.0
1108,1.0,0.7709359
1109,1.0,0.6105261
1110,1.0,1.0
1111,1.0,0.00043017475
1112,1.0,1.0
1113,1.0,0.56845653
1114,1.0,0.013614002
1115,1.0,0.00027800075
1116,1.0,1.0
1117,1.0,1.0
1118,1.0,0.99368757
1119,1.0,0.58151823
1120,1.0,1.0
1121,1.0,0.9802406
1122,1.0,0.99993646
1123,1.0,1.0
1124,1.0,0.99933547
1125,1.0,0.9999999
1126,1.0,0.99761045
1127,1.0,1.4990934e-13
1128,1.0,0.10216945
1129,1.0,4.6294096e-10
1130,1.0,0.7774617
1131,1.0,1.0
1132,1.0,1.0
1133,1.0,0.8038827
1134,1.0,0.999493
1135,1.0,4.0178515e-05
1136,1.0,1.0
1137,1.0,0.9926563
1138,1.0,0.0019936021
1139,1.0,0.9999994
1140,1.0,1.0
1141,1.0,0.47718495
1142,1.0,1.0
1143,1.0,0.97319454
1144,1.0,0.442643
1145,1.0,3.4257124e-12
1146,1.0,0.99898714
1147,1.0,8.436491e-06
1148,1.0,0.013673546
1149,1.0,1.0
1150,1.0,1.634267e-10
1151,1.0,1.0
