,y_true,y_pred_neg,y_pred_hyp,y_pred_hol
73,1,-1.2020187,3.2867265,-1.2495562
74,2,0.13879554,-2.1324794,2.8375614
75,1,-1.4648231,2.0470655,0.007663402
76,1,-2.3768206,3.9655595,-0.7379395
77,1,-0.32195896,1.220783,-0.52075505
78,1,4.8615813,-2.138701,-2.99002
79,2,0.7515437,-2.4605002,2.2419982
80,1,-0.6355888,2.7286837,-1.2949182
81,1,1.221032,-0.06000291,-1.0081859
82,2,-1.175932,1.1165094,0.4916085
83,1,-0.7481713,2.8701103,-1.4034519
84,1,3.874686,0.69085836,-3.6164978
85,1,-1.4937195,3.3946211,-1.0396372
86,2,-1.5923712,1.2493343,1.0109073
87,1,1.3034339,3.0629551,-3.2191389
88,1,-1.9087809,2.4788058,0.02977683
89,1,-1.3636194,2.6008048,-0.44877258
90,1,-0.21751821,2.4324672,-1.3928449
91,1,-0.4584545,1.2266098,-0.23960519
92,1,-0.23343544,0.22118583,0.5632827
93,1,-0.73790926,2.5827997,-1.1543224
94,1,-1.4688767,2.637357,-0.3072848
95,1,-2.6340854,2.5308793,1.0982907
96,1,0.6289037,5.911238,-4.8166738
97,1,7.093676,-3.2140038,-4.246005
98,2,-2.1079214,2.780281,0.25443158
99,1,-1.789668,2.1479702,0.32830164
100,1,0.40377563,5.132967,-4.0200815
101,1,0.6158295,4.068108,-3.5911381
102,1,0.34546453,3.3229084,-2.7565422
103,1,1.3606164,3.2876499,-3.6176944
104,2,0.14520888,-1.4898487,1.8697205
105,1,-1.3501229,2.7967544,-0.69613296
106,1,-0.54026675,3.5714004,-2.0880377
107,2,-1.5651407,-0.98024255,4.003225
108,1,-1.0759319,2.3003118,-0.5895029
109,1,-1.658113,3.4542308,-0.98548776
110,1,-1.4310662,2.295853,-0.1498343
111,1,0.15380414,4.1426687,-3.1221344
112,1,1.0842464,2.7799945,-2.8280077
113,1,-1.6898124,1.1451102,1.1931185
114,1,1.1654038,2.6788802,-2.8626983
115,1,-1.1980311,3.049216,-1.0042464
116,2,-1.3107494,-0.9849162,3.4770842
117,1,-0.8073768,2.2048185,-0.5678586
118,1,-0.3074426,3.3576484,-2.2180586
119,1,-1.1553056,1.1964381,0.4973998
120,1,-1.777412,2.763139,-0.07637137
121,2,-1.1609604,1.1536325,0.7923888
122,1,-1.1983383,1.4650778,0.1534613
123,1,0.08413713,2.8085878,-2.164521
124,2,-0.3343351,-1.5637894,2.810753
125,1,0.02217733,2.6507623,-1.9818959
126,2,-1.537437,-1.6050439,4.802215
127,2,-1.1485726,-1.3646072,3.8131049
128,1,0.24543197,4.1680155,-3.1813784
129,1,-1.3738061,1.8873132,0.10863133
130,2,-1.624926,1.7295458,0.5011385
131,1,-0.9910873,2.4592395,-0.6915199
132,2,-2.011817,-0.48311636,4.1763697
133,1,-0.75333107,3.0558593,-1.5136509
134,2,-1.3539109,1.1490874,0.75080603
135,1,-1.4731494,1.2686763,0.7689792
136,1,-1.3839937,1.4795594,0.49754956
137,1,-1.3255358,3.2094588,-0.9385694
138,1,-1.0681473,1.8714685,-0.2649524
139,1,-0.61597747,1.7092515,-0.66570055
140,1,-1.5247338,2.1471212,-0.015596775
141,1,3.5169482,-1.9107296,-2.0191057
142,1,0.36702424,4.101556,-3.0909076
143,2,0.51373404,-1.1253302,0.88672477
144,1,-3.0372562,2.6972034,1.3286887
145,2,-0.26006138,-1.4596442,2.525458
146,1,0.04547058,3.1226726,-2.3295207
147,1,0.039331995,0.7402394,-0.45996028
148,2,-0.45779443,0.9418579,-0.13145238
149,1,3.0990584,-0.8443955,-2.2047818
150,1,-0.61359173,2.717802,-1.4683745
151,1,0.6905302,4.406585,-3.8699272
152,1,0.27406108,4.075468,-3.261142
153,1,-1.5853693,3.1904306,-0.8357773
154,1,8.085654,-1.7303514,-5.5584493
155,1,-1.024826,1.2990358,0.13115655
156,1,-1.4515264,3.8145537,-1.2088073
157,2,-0.081303716,-0.3668877,0.5590163
158,1,-1.3366362,2.4208455,-0.4166876
159,1,-0.58102554,2.4860096,-1.2232343
160,1,-0.95006245,1.743696,-0.31336433
161,1,-1.3321384,4.0957503,-1.5741142
162,1,0.9050906,1.6564002,-2.038135
163,1,-0.7859104,3.0314028,-1.4704162
164,1,0.6374923,3.644772,-3.0137725
165,1,-0.8274211,1.5506232,-0.2473009
166,1,-0.3038231,2.3449342,-1.4155264
167,1,-0.7115681,3.0925865,-1.3569384
168,1,-1.1085676,1.8380343,-0.20262083
169,1,8.40053,-5.1073933,-4.5536723
170,2,-1.9290433,2.2787147,0.44093487
171,1,-1.0625354,3.1206684,-1.2409238
172,1,1.0578078,-0.8095931,-0.2937745
173,2,0.19268934,-0.33678427,0.49718028
174,2,0.07667873,-3.2386615,4.611404
175,1,-0.99562454,2.5637398,-0.94705266
176,1,0.44176215,4.6899652,-3.7268963
177,1,-1.598099,2.5498643,-0.15277109
178,1,3.462609,-1.7894967,-2.073738
179,1,2.582349,-0.7141672,-1.7548212
180,2,-0.58171254,-2.9551325,5.3754325
181,1,-1.0605541,1.8419193,-0.27547637
182,1,-0.237984,2.2013233,-1.1339438
183,1,-0.73844546,3.027444,-1.5365754
184,1,0.5016991,3.1476483,-2.7010727
185,1,-0.6577107,2.771605,-1.4516491
186,1,2.9948292,-1.1664175,-1.985462
187,2,0.8218642,-1.8273685,1.1180423
188,2,0.27247408,-2.0247967,2.459491
189,1,1.0135981,4.1597333,-3.8076515
190,1,0.0041320827,3.0801795,-2.128478
191,2,-1.764921,-0.060420178,3.2103233
192,1,-0.027813574,1.3295757,-0.83641684
193,1,3.839458,-1.9036748,-2.2308133
194,1,-0.63142234,5.2368374,-3.024004
195,1,-1.479714,3.2748294,-0.86078167
196,1,-0.51964796,1.994696,-0.75897884
197,2,-0.69472474,-1.9245186,3.8895695
198,1,0.45997447,3.7009327,-2.9673803
199,1,-0.8714595,2.7575214,-0.99818486
200,2,0.6693295,-3.9903893,4.8498273
201,1,-0.022438182,3.4079351,-2.5824058
202,1,0.102677315,3.3537123,-2.2239423
203,1,0.8261102,3.825026,-3.2934043
204,1,-1.7070117,1.553959,0.87893724
205,2,-1.5265235,1.3760656,0.7290635
206,1,-1.0042517,1.3252307,0.06510788
207,1,-1.237689,2.5783312,-0.66452277
208,1,-1.618863,1.7864227,0.4641901
209,2,1.6499254,-5.6743016,5.9013243
210,1,-0.9182465,3.0199583,-1.146381
211,1,-1.3225656,2.652731,-0.5647587
212,2,-1.4730619,2.0409465,0.11333816
213,2,0.12888116,-2.0014098,2.7450535
214,1,0.96877867,4.6341043,-4.041105
215,2,-0.59692186,-0.91739213,2.226398
216,1,-1.4741662,2.2156596,-0.049147196
217,1,-2.3750846,3.6128473,-0.44182518
218,2,-1.0848248,-1.0177296,3.1068838
219,2,-1.2344916,1.3019884,0.40017483
220,1,0.16887613,3.5681722,-2.5856452
221,1,0.9348848,4.1646166,-3.765421
222,1,-1.0269008,1.485975,-0.034079485
223,1,0.58489144,0.3919153,-0.8281764
224,1,-0.24783102,2.3569198,-1.4760779
225,1,-1.625661,2.2208836,0.39993846
226,1,0.8708399,1.4156682,-1.7214646
227,1,-0.3720978,2.915644,-1.6282631
228,1,-2.1393452,3.103989,0.009336042
229,2,-2.4812548,0.09890378,4.1186733
230,1,5.454041,-2.638431,-3.2794812
231,2,-0.76400083,-0.6730151,2.0894933
232,2,0.43106183,-3.792357,4.9725647
233,1,0.75519925,4.233004,-3.6213615
234,1,-1.3478599,1.0270656,0.75096864
235,1,-0.7386211,2.114427,-0.8220122
236,1,6.5420713,-2.7597497,-4.1155233
237,2,-1.1677496,-0.9685766,3.164406
238,1,-2.1399581,1.8969578,0.96836054
239,1,-1.1695378,2.5389094,-0.7477593
240,1,-1.5307957,3.1180246,-0.6698042
241,1,-1.2143323,1.7949015,0.11524021
242,1,-1.4306133,1.9140494,0.13448636
243,2,-2.116642,2.4097629,0.5178134
244,1,0.9852457,1.7027247,-2.1513677
245,1,-0.7100722,2.3131578,-0.9801324
246,1,-0.0034304168,4.0697007,-3.0370684
247,1,5.1608405,-2.0764124,-3.317198
248,1,0.77729905,4.0765038,-3.567515
249,1,18.770618,-11.737495,-9.9098835
250,2,0.0820901,0.55953026,-0.29165134
251,2,1.5092359,-2.3777196,0.6835202
252,1,-1.889799,2.5277646,0.26257885
253,1,-2.9709435,3.7968059,0.5741374
254,1,-1.3844316,2.0092003,0.019390069
255,1,1.0285105,3.8459158,-3.6516402
256,1,-0.65640044,1.3213043,-0.33236837
257,1,-0.1494904,3.1243007,-1.9033817
258,2,-1.5219662,2.3558393,-0.08073928
259,1,0.62490255,1.822876,-1.848476
260,1,-1.5088196,2.3650277,-0.0123052765
261,2,-0.1588084,-2.7604868,4.3966303
262,2,7.2681894,-7.5322447,-1.1826354
263,1,1.0807099,2.8387723,-2.9239895
264,1,-2.2470055,2.7614064,0.38224044
265,1,-1.0083722,2.0009186,-0.45930046
266,1,0.3021085,2.5313988,-2.1615167
267,1,-0.088450804,4.120999,-2.9172552
268,1,-1.8048451,2.6172059,-0.023698742
269,1,-0.1496103,1.644231,-0.7046444
270,1,-0.49238244,0.5894395,0.18409058
271,1,-1.3356704,2.3702323,-0.3312689
272,1,4.2946186,-2.071734,-2.6002839
273,1,2.0980797,-1.1900957,-1.1005576
274,2,0.013521103,-0.42953363,0.6677339
275,2,1.0653483,-2.7530444,2.0850234
276,1,-2.5152645,4.0346165,-0.70390224
277,1,1.9134847,-0.11453223,-1.690649
278,1,-0.56279725,3.4251292,-1.9769943
279,2,-1.9085209,2.00369,0.65439326
280,1,-1.4757112,3.2878177,-0.8508392
281,1,-2.8147912,3.6467855,0.31541613
282,2,-0.7020142,-2.3051348,4.6041393
283,1,2.4038804,-1.7085855,-1.1002482
284,1,-0.981664,2.6968737,-0.9554657
285,1,2.3644593,-0.4805516,-1.8630008
286,2,0.33592573,-0.6957602,0.64607257
287,1,-0.6567528,1.1561804,-0.19697686
288,1,-1.0181415,1.4741248,-0.00608602
289,1,-1.6091111,1.2257327,0.93645275
290,1,-2.6664953,3.9010935,-0.34464434
291,1,-0.108203344,2.7283578,-1.8268797
292,1,-0.30406192,0.24912757,0.1496515
293,1,-0.005450677,4.4121456,-3.0437527
294,1,11.1230345,-5.134615,-6.4276185
295,1,-0.4649498,1.7483687,-0.8246678
296,2,-1.1550654,-0.5546446,2.6332953
297,2,-0.591776,-0.77697504,1.9957782
298,1,-1.4573219,1.7893081,0.34643784
299,1,-1.5548443,1.409029,0.80613893
300,1,-2.6294491,4.3500414,-0.8554821
301,1,1.1464256,2.8176904,-2.9317389
302,1,-1.9401219,2.1219106,0.6257369
303,1,-1.672259,2.333789,-0.013885291
304,1,-1.1866057,2.0543287,-0.3052258
305,1,-1.3017367,1.8025976,0.12207944
306,1,0.00220819,6.9527564,-4.96495
307,1,1.4000311,1.2887919,-2.0346658
308,1,-2.941477,2.6546001,1.5413496
309,1,-1.0082283,2.1951656,-0.6220621
310,1,-1.442812,1.6477216,0.26268157
311,1,0.66723377,1.4165263,-1.5520171
312,1,-2.1551847,3.9111023,-0.7614836
313,1,-2.0533624,2.6414242,0.16761923
314,1,-2.392757,3.838281,-0.2566062
315,1,0.74036133,4.0322895,-3.5894074
316,1,-1.9343362,2.125088,0.5196829
317,1,3.2851357,-0.50734,-2.5971885
318,1,-2.157871,4.033894,-0.6858235
319,2,5.176836,-6.328596,0.095227584
320,1,-0.8115723,2.425041,-0.9238909
321,2,-1.0122987,1.6525631,0.031864055
322,2,-1.7061937,1.6667426,0.6413584
323,2,-2.2418864,1.2377402,2.1370907
324,1,-1.2254924,2.3009212,-0.3531014
325,1,-1.2876201,1.7662889,-0.0030697025
326,2,-1.5036762,1.689339,0.35576618
327,2,1.5280926,-2.672906,1.2114601
328,1,1.7241423,2.1470265,-2.949561
329,1,0.8728009,6.2236376,-5.1695404
330,1,-1.2780508,1.3103243,0.5533686
331,1,0.74194324,0.93896204,-1.3242642
332,1,-0.9761181,2.3632166,-0.81495005
333,1,-1.8440006,2.623123,-0.00076988153
334,2,-0.31063974,-1.3864948,2.4655995
335,1,-0.51355284,2.7858686,-1.5525368
336,1,-0.3362689,2.8009207,-1.594893
337,1,-2.2873118,1.9923021,1.0518254
338,1,-0.26905063,2.633315,-1.6355865
339,2,-1.9809808,1.4126472,1.202373
340,2,-0.46200085,0.010343298,0.66074944
341,2,0.6761193,0.66409516,-0.69758654
342,2,-2.52948,2.7944958,0.6550744
343,2,-0.4613135,-0.5313082,1.3488954
344,1,-0.4578437,3.5176687,-2.0869792
345,1,-0.022991166,1.0664617,-0.70806843
346,1,-2.2173882,2.888571,0.14355327
347,1,-0.58420926,2.9733844,-1.6624225
348,1,-1.4882804,1.18119,0.82002
349,1,-2.475575,3.5942445,0.05672455
350,1,0.40797946,4.2979636,-3.5570467
351,1,0.21450819,1.9028288,-1.6430695
352,1,-1.8446043,2.704247,0.12867872
353,1,-1.4137462,2.3925347,-0.20598006
354,1,-3.0741584,5.080508,-1.0785234
355,2,1.1489667,-1.6457409,0.38942724
356,1,-1.7122037,2.531722,-0.050050348
357,1,-1.103112,1.9397975,-0.30531782
358,2,-0.8085585,-0.93601346,2.5820956
359,1,0.059624344,5.7213783,-4.031085
360,1,-1.9901593,2.4277155,0.2139769
361,1,4.489927,-2.5114417,-2.5578263
362,2,-1.8354418,-0.12254407,3.5130925
363,1,-0.5989469,2.7530086,-1.4630263
364,1,-0.19562668,5.028683,-3.2353075
365,1,-1.5494131,1.6139586,0.64926535
366,1,4.9868546,-2.0617523,-3.0707376
367,1,2.1061368,-0.04604285,-1.605391
368,1,-0.2776417,2.876304,-1.8239119
369,2,3.4260218,-2.2218635,-1.6411268
370,1,-1.8438084,3.7918174,-0.93709004
371,1,-1.2456639,2.2794502,-0.3885955
372,1,-1.4196885,3.773627,-1.3682145
373,1,1.4719788,3.7374222,-3.9103146
374,1,-1.1356748,2.5569274,-0.7218491
375,1,-0.076039545,3.8643997,-2.763547
376,1,0.3173067,4.550544,-3.6315515
377,1,-0.5022904,3.97016,-2.1647995
378,1,-1.7439355,1.6702108,0.7943602
379,1,-1.1582288,1.999503,-0.13137771
380,1,0.0040303897,3.4594696,-2.6476104
381,1,-2.1607685,2.4157577,0.51096666
382,1,-1.2393214,2.897585,-0.90872484
383,1,-0.20301959,3.9500108,-2.5601623
384,1,1.0464908,1.5432905,-2.0875285
385,1,-0.3578855,3.6190538,-2.3614876
386,1,-2.3096209,2.4888623,0.79475737
387,1,-0.64198285,3.7284875,-2.136357
388,1,-1.4545552,2.2357633,-0.16084462
389,1,2.7818027,-0.7110528,-2.0498977
390,1,-2.8462577,4.5585446,-0.7555837
391,2,0.8242933,0.4960063,-1.0699486
392,1,-1.5058844,2.0672295,0.029428639
393,1,-1.2058243,1.7053864,0.006489319
394,1,0.46525577,4.564712,-3.6178744
395,1,-1.0349644,1.0854244,0.5312215
396,1,-0.92724586,2.1871212,-0.6062555
397,1,0.90645313,-0.13888693,-0.6721969
398,1,0.7635515,-0.28197405,-0.3363442
399,1,1.0890951,1.2260953,-1.628341
400,1,0.8280966,2.6303968,-2.7208176
401,1,-2.5189486,4.3056974,-0.43022695
402,1,-0.3086074,2.72302,-1.6214532
403,2,-1.1550331,-0.6456201,2.7747104
404,1,-0.02873125,3.52291,-2.5813346
405,1,-1.4356323,3.285901,-0.96996385
406,1,-2.083321,3.0939813,-0.14648263
407,1,15.287219,-8.050389,-8.300237
408,1,-1.0327146,1.1314492,0.22348039
409,1,-0.708258,1.842414,-0.64938647
410,1,0.22981335,3.4740422,-2.834197
411,1,-0.053613063,3.0933416,-2.277401
412,1,0.03673306,4.9182434,-3.45284
413,1,-1.5121369,2.3672404,-0.15670079
414,2,-2.1421957,-0.121041745,3.7353747
415,1,-0.8285493,3.7087133,-1.632367
416,1,0.312401,4.245497,-3.4289548
417,1,0.19967932,3.0861204,-2.2360075
418,1,-0.9417101,4.4883094,-2.0488772
419,2,-1.083924,0.9778636,0.6319507
420,2,1.5436594,-1.6371931,-0.27054876
421,1,2.7047322,-1.4022264,-1.5345243
422,1,-0.1395938,3.6339526,-2.35657
423,2,-1.170713,-0.059654918,1.9683685
424,1,-1.017729,3.1372805,-1.3545041
425,1,-0.95811814,3.5580301,-1.6412663
426,2,3.1698318,-0.85408217,-2.2544706
427,1,-1.5024703,2.476664,-0.38438448
428,2,1.322323,-2.433465,1.0085886
429,1,-1.0514479,2.2389271,-0.5790642
430,1,0.57751167,4.350042,-3.705259
431,2,0.1596966,0.32252815,-0.18512629
432,1,-0.7455794,2.7410707,-1.172587
433,2,-0.5324211,-0.52274275,1.4760678
434,1,-2.9855168,4.2097735,-0.3004518
435,1,-1.5846157,2.5480242,-0.25678208
436,1,-0.587091,1.4723303,-0.43526575
437,1,0.12468217,2.1006975,-1.6153115
438,1,-1.0835965,1.9753801,-0.2854893
439,1,6.137645,-2.7456923,-3.6559505
440,1,-1.6742941,2.2119246,0.22254875
441,2,-0.9696193,0.31157282,1.1541032
442,2,0.096939266,-0.8925135,0.9924347
443,1,0.20369494,3.4364293,-2.6449513
444,1,-2.0894642,3.764288,-0.5214895
445,1,0.14467214,4.301414,-3.159824
446,2,-0.7438335,-2.3067033,4.683666
447,1,2.4569843,3.025453,-4.016768
448,2,-1.4764045,-0.73241097,3.4756289
449,1,8.465868,-4.8971477,-4.707991
450,1,-2.1969078,5.772697,-2.241843
451,1,0.8831846,5.5039163,-4.6732106
452,1,-1.4541065,1.7671859,0.33582112
453,1,-2.1362743,2.555496,0.44704813
454,1,-1.09679,1.2497201,0.29236084
455,1,-1.6404215,1.96318,0.50314736
456,1,3.1438227,-0.33360824,-2.4470165
457,2,-1.4826994,-0.69577336,3.405835
458,2,-0.6799425,-1.4082948,3.300658
459,1,-1.0843121,2.4629273,-0.67713857
460,1,0.836159,3.1281357,-2.9931803
461,1,-0.13469526,3.80243,-2.5923207
462,1,0.48605883,0.8876783,-0.89570487
463,2,-2.471458,2.4424996,0.9168767
464,1,-1.461638,2.4122655,-0.2687758
465,2,-1.6545488,2.7285192,-0.2157577
466,1,-1.4516146,3.22258,-0.56135416
467,1,0.51522034,-0.24736464,-0.13514358
468,1,-1.1906643,3.5812266,-1.4594026
469,2,3.1481023,-4.5325356,0.88771933
470,2,5.2785234,-6.9330077,0.7380033
471,1,-0.33551887,2.6372585,-1.593138
472,1,-2.177651,2.2851484,0.6619875
473,2,-0.83260345,-0.704686,2.273585
474,1,-1.2834824,1.8536836,0.14070062
475,1,4.028919,-1.3991767,-2.6186814
476,1,2.5606663,-0.293042,-1.9908686
477,1,-0.7726263,2.931572,-1.2659694
478,1,-2.4170077,2.0539744,1.1905682
479,1,-1.1523402,3.0136216,-1.0023513
480,1,-2.750914,4.203848,-0.08566173
481,2,3.767656,-3.0905957,-1.4623669
482,1,-1.1893244,2.1214042,-0.36113098
483,1,0.77811307,4.3068085,-3.677511
484,2,-0.36030644,-1.5124218,2.8429794
485,1,-0.8226531,3.7000983,-1.9423634
486,1,-0.08223761,4.0811415,-2.7704926
487,1,0.21563034,0.6654924,-0.6271157
488,1,-0.53263795,2.6638205,-1.4501154
489,1,-1.0106548,1.9148953,-0.4148443
490,2,-1.7360914,2.0155897,0.5207692
491,1,0.42229372,4.6919894,-3.7526598
492,2,-0.70216244,-1.3898968,3.137405
493,1,-1.0606886,2.2403777,-0.41059536
494,1,-1.5939026,2.2855158,0.030427264
495,1,-0.6806321,1.6241685,-0.3100272
496,1,-0.8661197,0.95355386,0.26103187
497,1,0.3405383,2.009178,-1.7437978
498,1,0.44788903,5.530621,-4.324661
499,1,2.5155766,0.25451916,-2.17248
500,1,-0.66398203,3.7378025,-2.1476839
501,2,2.8338175,-5.7112293,3.3334653
502,1,-1.9232394,2.6205328,0.21535368
503,1,1.8938549,0.41567892,-2.143869
504,1,-1.0007867,0.94959277,0.74798715
505,2,-1.19691,1.0920863,0.7532838
506,1,2.5415184,0.6666455,-2.7186663
507,2,-1.7156354,1.4692464,0.7918513
508,1,-0.18862253,2.6010349,-1.6872047
509,1,-2.403137,4.7533274,-1.4134744
510,1,-1.9062616,2.275872,0.429794
511,1,-0.87515926,2.7075646,-1.0932301
512,1,-0.85574406,2.7850904,-1.1863542
513,2,-1.8883978,1.9347528,0.7006011
514,1,-2.1592023,4.0008354,-0.64736724
515,1,-1.3301095,1.7067739,0.19416016
516,1,-1.7137237,1.7558479,0.6909901
517,1,-1.4188648,2.8521712,-0.61206067
518,2,1.9607816,-5.750972,5.275355
519,2,-0.46133986,-0.6677616,1.6297666
520,1,-0.46704656,2.8691483,-1.6577163
521,1,-0.30152345,1.5849344,-0.80912477
522,1,-1.7769214,1.9551483,0.5232829
523,1,-1.5481511,2.919014,-0.45502537
524,1,-2.5541131,4.1311717,-0.70920444
525,2,-0.84600234,-2.3868887,4.988233
526,1,-1.7101998,2.0792735,0.2175749
527,1,-1.2718507,2.1043322,-0.20779853
528,1,-2.9800334,3.663776,0.575101
529,1,1.1412829,0.052134566,-1.0177493
530,1,-1.2687172,2.4195423,-0.43595055
531,2,7.3858767,-6.4128103,-1.9939437
532,1,-1.63734,1.8134474,0.44482473
533,1,-0.16156988,2.6874452,-1.645858
534,1,-1.377261,1.688116,0.20693053
535,1,-1.059179,2.675556,-0.8483923
536,1,-1.8268636,2.6706092,0.028456505
537,2,0.123928994,0.8776741,-0.6164392
538,2,8.450445,-7.49824,-2.3877757
539,1,-0.062128596,2.664547,-1.6925102
540,1,-1.8639402,3.2257242,-0.493043
541,1,-0.33969828,2.037677,-1.14424
542,1,-1.0509013,2.4486125,-0.756676
543,1,-2.575444,2.5171354,1.0260954
544,2,1.2413127,-3.3227746,2.6560082
545,1,-1.6626691,2.7355556,-0.26654398
546,1,0.7996899,0.30866915,-1.0070221
547,1,-1.2837682,2.0375154,-0.17886879
548,1,-0.4216062,3.4789417,-2.1730044
549,1,-0.2297858,3.4436548,-2.346045
550,2,-1.6450212,-0.24080619,3.0926816
551,2,-0.9930103,-1.9109281,4.448767
552,1,-1.2397292,2.1146734,-0.29262757
553,1,-1.234726,2.7918482,-0.7920339
554,1,-1.4105942,1.0953417,0.8494588
555,2,-0.59519565,-0.92718315,2.2064006
556,1,0.7077908,2.2172012,-2.2724085
557,1,-1.8173552,1.8742768,0.5540993
558,1,-0.34365025,2.827738,-1.7363883
559,2,-1.357282,-2.0108747,5.2632046
560,2,-0.9710685,-1.5371778,3.8364298
561,1,-0.56524104,2.4080226,-1.1676648
562,1,-1.0999175,1.7115781,-0.15920748
563,1,-2.210235,4.1034746,-0.6851279
564,1,-1.1699222,1.9363316,-0.2418822
565,2,-0.48094043,-2.0300536,3.6929986
566,1,2.035323,0.7159391,-2.0975778
567,1,-1.4017837,2.664,-0.60868317
568,2,-2.9788544,2.9672353,1.1009666
569,2,-1.3478974,-0.7128012,3.3637216
570,1,-1.2662625,3.1907709,-0.9804123
571,1,0.2231381,2.31379,-1.6128161
572,1,-1.4926037,2.4797454,-0.30674255
573,1,-0.23870732,1.8678938,-1.1126733
574,1,0.40766913,2.981464,-2.5089173
575,1,-1.7329773,2.365338,0.014099995
576,1,-1.7215871,3.1036565,-0.56525296
577,1,1.4040445,4.232971,-4.354774
578,1,5.7424903,-3.707099,-2.966446
579,1,-1.713565,1.7307351,0.6185476
580,1,0.01999957,0.08640314,0.21529268
581,1,-1.8664889,2.70668,0.0121449595
582,1,1.6066791,3.3354044,-3.565433
583,2,1.4787068,-2.8127575,2.0124302
584,1,-2.1863863,3.5041168,-0.5005311
585,2,33.36972,-21.141766,-17.218489
586,1,-0.70002097,2.1694798,-0.94052166
587,1,-1.5160398,2.2179322,0.013033301
588,1,0.5716545,1.6875092,-1.7238686
589,1,6.2395263,-2.777792,-4.009511
590,2,-0.9707061,0.2581732,1.1965932
591,1,0.2500132,4.9973865,-3.8161566
592,1,-0.83043814,2.381782,-0.9235974
593,1,-1.1210496,1.2470738,0.82633805
594,2,0.07509128,-2.75331,3.9802856
595,1,-2.49396,3.2384396,0.16610786
596,1,0.47424385,5.037868,-3.9255228
597,2,1.2670566,-2.6821856,1.6735842
598,1,-1.1975096,1.2741481,0.8826956
599,1,0.8666199,3.453583,-3.1356127
600,1,-1.4098104,3.1028225,-0.86152536
601,1,-0.56593007,2.6735141,-1.3329372
602,2,-0.41714948,-0.81180304,1.7149292
603,1,-0.10418618,4.262782,-3.096259
